Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
2/20/16,10,Auto Theft,18F50,Mall Parking Lot,200-299,SHARPSTOWN CENTER,-,-,1
2/19/16,23,Theft,18F50,Convenience Store,9300-9399,RICHMOND,AVE,-,1
2/18/16,19,Auto Theft,18F50,Apartment Parking Lot,7400-7499,BELLERIVE,DR,-,1
2/18/16,16,Burglary,18F50,Residence or House,9600-9699,BEVERLYHILL,ST,-,1
2/14/16,11,Theft,18F50,Bar or Night Club Parking Lot,6700-6799,SOUTHWEST,FWY,-,1
2/14/16,8,Aggravated Assault,18F50,Bar or Night Club,5900-5999,FONDREN,RD,-,1
2/14/16,9,Theft,18F50,Strip Business Center Parking Lot,2700-2799,GESSNER,DR,S,1
2/14/16,5,Burglary,18F50,Bar or Night Club,8900-8999,RICHMOND,AVE,-,1
2/14/16,5,Aggravated Assault,18F50,"Road, Street, or Sidewalk",2700-2799,ROCKYRIDGE,DR,-,1
2/14/16,16,Theft,18F50,Restaurant or Cafeteria,5900-5999,HILLCROFT,-,-,1
2/14/16,16,Theft,18F50,Miscellaneous Business (Non-Specific),6600-6699,SOUTHWEST,FWY,-,1
2/14/16,4,Aggravated Assault,18F50,Service or Gas Station,7000-7099,CLAREWOOD,DR,-,1
2/14/16,2,Aggravated Assault,18F50,Bar or Night Club Parking Lot,9300-9399,RICHMOND,AVE,-,1
2/13/16,22,Theft,18F50,Service or Gas Station,3300-3399,DUNVALE,RD,-,1
2/13/16,23,Robbery,18F50,Apartment,3200-3299,GESSNER,DR,S,1
2/14/16,17,Theft,18F50,Department or Discount Store,6600-6699,SOUTHWEST,FWY,-,1
2/15/16,18,Auto Theft,18F50,Miscellaneous Business (Non-Specific),9600-9699,WESTPARK,DR,-,2
2/15/16,13,Theft,18F50,Apartment,6200-6299,REIMS,RD,-,1
2/13/16,12,Theft,18F50,Driveway,3800-3899,OSAGE,ST,-,1
2/13/16,10,Theft,18F50,Bar or Night Club,6600-6699,SOUTHWEST,FWY,-,1
2/13/16,10,Theft,18F50,Bar or Night Club,7300-7399,FONDREN,RD,-,1
2/12/16,23,Robbery,18F50,Bar or Night Club Parking Lot,3400-3499,AMANDA,LN,-,1
2/12/16,19,Burglary,18F50,Apartment,7200-7299,BELLERIVE,DR,-,1
2/12/16,20,Theft,18F50,Liquor Store,3700-3799,GESSNER,DR,S,1
2/12/16,2,Auto Theft,18F50,Apartment Parking Lot,7500-7599,BELLERIVE,DR,-,1
2/12/16,14,Theft,18F50,Construction Site,6900-6999,FONDREN,RD,-,1
2/12/16,11,Theft,18F50,Residence or House,5700-5799,BRAXTON,DR,-,1
2/11/16,17,Theft,18F50,Commercial Parking Lot or Garage,3300-3399,GESSNER,DR,S,1
2/11/16,14,Theft,18F50,Apartment Parking Lot,7200-7299,BELLERIVE,DR,-,1
2/11/16,13,Auto Theft,18F50,Strip Business Center Parking Lot,5600-5699,HILLCROFT,-,-,1
2/22/16,15,Theft,18F50,Commercial Building,7800-7899,WESTPARK,DR,-,1
2/22/16,17,Aggravated Assault,18F50,Bar or Night Club,7100-7199,CLAREWOOD,DR,-,1
2/22/16,21,Theft,18F50,Restaurant or Cafeteria Parking Lot,9300-9399,RICHMOND,AVE,-,1
2/20/16,15,Theft,18F50,Sporting Goods or Gun Shops,3300-3399,FONDREN,RD,-,1
2/21/16,1,Theft,18F50,Service or Gas Station,9800-9899,WESTPARK,DR,-,1
2/20/16,21,Burglary,18F50,Apartment,6200-6299,MARINETTE,DR,-,1
2/20/16,21,Auto Theft,18F50,Strip Business Center Parking Lot,9300-9399,RICHMOND,AVE,-,1
2/22/16,13,Theft,18F50,Strip Business Center Parking Lot,7400-7499,HARWIN,DR,-,1
2/22/16,11,Theft,18F50,Mall Common Area,7500-7599,BELLAIRE,BLVD,-,1
2/21/16,17,Theft,18F50,Apartment Parking Lot,7200-7299,BELLERIVE,DR,-,1
2/21/16,20,Theft,18F50,Bar or Night Club Parking Lot,7100-7199,CLAREWOOD,DR,-,1
2/10/16,15,Theft,18F50,Commercial Parking Lot or Garage,6100-6199,SAVOY,DR,-,1
2/10/16,11,Theft,18F50,Other Parking Lot,6500-6599,SOUTHWEST,FWY,-,1
2/10/16,12,Theft,18F50,Savings and Loan Institutions,3800-3899,GESSNER,DR,S,1
2/10/16,11,Burglary,18F50,Miscellaneous Business (Non-Specific),9100-9199,BELLFLOWER,ST,-,1
2/9/16,16,Theft,18F50,Residence or House,9500-9599,MEADOWGLEN,LN,-,1
2/9/16,14,Theft,18F50,Office Building,9900-9999,WESTPARK,DR,-,1
2/9/16,21,Burglary,18F50,Apartment,3400-3499,OCEE,-,-,1
2/9/16,18,Theft,18F50,Drug Store or Medical Supply,8800-8899,RICHMOND,AVE,-,1
2/9/16,10,Aggravated Assault,18F50,"Road, Street, or Sidewalk",7200-7299,SOUTHWEST,FWY,-,1
2/9/16,12,Auto Theft,18F50,Other Parking Lot,4000-4099,TANGLEWILDE,-,-,1
2/11/16,5,Burglary,18F50,Commercial Building,9300-9399,RICHMOND,AVE,-,1
2/11/16,3,Theft,18F50,Service or Gas Station,3700-3799,GESSNER,DR,S,1
2/11/16,11,Auto Theft,18F50,Freeway Service Road,6600-6699,SOUTHWEST,FWY,-,1
2/11/16,10,Theft,18F50,Apartment Parking Lot,6200-6299,MARINETTE,DR,-,1
2/1/16,4,Burglary,18F50,Specialty Store (Non-Specific),9300-9399,RICHMOND,AVE,-,1
2/1/16,9,Theft,18F50,,4000-4099,TANGLEWILDE,-,-,1
2/3/16,22,Theft,18F50,Bar or Night Club Parking Lot,2700-2799,ROCKYRIDGE,DR,-,1
2/3/16,23,Robbery,18F50,"Hotel, Motel, Inn, Etc.",5800-5899,HILLCROFT,-,-,1
2/3/16,16,Theft,18F50,Restaurant or Cafeteria Parking Lot,5900-5999,HILLCROFT,-,-,1
2/3/16,15,Theft,18F50,Strip Business Center Parking Lot,8600-8699,RICHMOND,AVE,-,1
2/3/16,10,Burglary,18F50,Apartment,3200-3299,GESSNER,DR,S,1
2/3/16,14,Theft,18F50,"Road, Street, or Sidewalk",6200-6299,BONHOMME,RD,-,1
2/3/16,0,Robbery,18F50,Apartment Parking Lot,9200-9299,PAGEWOOD,LN,-,1
2/2/16,7,Theft,18F50,Warehouse,8700-8799,WESTPARK,DR,-,1
2/2/16,10,Theft,18F50,Apartment Parking Lot,9200-9299,PAGEWOOD,LN,-,1
2/2/16,21,Burglary,18F50,Apartment,3200-3299,GESSNER,DR,S,1
2/2/16,19,Burglary,18F50,Apartment,9200-9299,PAGEWOOD,LN,-,1
2/2/16,14,Theft,18F50,Drug Store or Medical Supply,7600-7699,BELLAIRE,BLVD,-,1
2/5/16,16,Aggravated Assault,18F50,,7200-7299,CLAREWOOD,DR,-,1
2/5/16,22,Aggravated Assault,18F50,"Road, Street, or Sidewalk",6300-6399,BONHOMME,RD,-,1
2/6/16,9,Aggravated Assault,18F50,Apartment,7600-7699,HARWIN,DR,-,1
2/5/16,11,Theft,18F50,Residence or House,3400-3499,OCEE,-,-,1
2/5/16,8,Auto Theft,18F50,Apartment Parking Lot,6200-6299,MARINETTE,DR,-,1
2/5/16,9,Burglary,18F50,Apartment,3200-3299,GESSNER,DR,S,1
2/5/16,16,Theft,18F50,Apartment Parking Lot,6100-6199,MARINETTE,DR,-,1
2/5/16,4,Aggravated Assault,18F50,Sexually Oriented Club,5600-5699,HILLCROFT,-,-,1
2/4/16,15,Auto Theft,18F50,Commercial Parking Lot or Garage,9100-9199,WESTPARK,DR,-,1
2/6/16,18,Robbery,18F50,"Road, Street, or Sidewalk",9200-9299,PAGEWOOD,LN,-,1
2/7/16,9,Robbery,18F50,"Road, Street, or Sidewalk",5700-5799,HARWIN AND 9000 S GESSNER,-,-,1
2/6/16,18,Theft,18F50,"Road, Street, or Sidewalk",9200-9299,RASMUS,DR,-,1
2/6/16,17,Burglary,18F50,Residence or House,3400-3499,ROCKYRIDGE,DR,-,1
2/6/16,13,Burglary,18F50,Apartment,3200-3299,GESSNER,RD,-,1
2/7/16,13,Theft,18F50,Residence or House,9600-9699,MEADOWCROFT,DR,-,1
2/7/16,18,Robbery,18F50,Apartment,7500-7599,CLAREWOOD,DR,-,1
2/8/16,4,Robbery,18F50,"Road, Street, or Sidewalk",6500-6599,SOUTHWEST,FWY,-,1
2/8/16,11,Auto Theft,18F50,Apartment Parking Lot,3700-3799,GESSNER,DR,S,1
2/29/16,10,Theft,18F50,Other Parking Lot,7100-7199,CLAREWOOD,DR,-,1
2/27/16,23,Theft,18F50,Driveway,2900-2999,ROCKARBOR,DR,-,1
2/27/16,23,Theft,18F50,Hotel or Motel Parking Lot,6700-6799,SOUTHWEST,FWY,-,1
2/27/16,18,Auto Theft,18F50,Strip Business Center Parking Lot,7600-7699,DE MOSS,DR,-,1
2/28/16,10,Auto Theft,18F50,Apartment Parking Lot,6100-6199,MARINETTE,DR,-,1
2/28/16,15,Aggravated Assault,18F50,Mall Common Area,7500-7599,BELLAIRE,BLVD,-,2
2/28/16,18,Theft,18F50,Apartment Parking Lot,7200-7299,BELLERIVE,DR,-,1
2/28/16,20,Robbery,18F50,Pool Hall or Game Room,3800-3899,GESSNER,DR,S,1
2/28/16,15,Robbery,18F50,Mall Parking Lot,200-299,SHARPSTOWN CENTER,-,-,1
2/25/16,12,Aggravated Assault,18F50,"Road, Street, or Sidewalk",7200-7299,FONDREN,RD,-,1
2/25/16,12,Auto Theft,18F50,,7000-7099,CLAREWOOD,DR,-,1
2/25/16,12,Burglary,18F50,Apartment,3400-3499,OCEE,-,-,1
2/25/16,6,Theft,18F50,Driveway,9600-9699,MEADOWVALE,DR,-,1
2/24/16,15,Theft,18F50,Commercial Parking Lot or Garage,8800-8899,RICHMOND,AVE,-,1
2/24/16,16,Theft,18F50,Commercial Parking Lot or Garage,7500-7599,BELLAIRE,BLVD,-,1
2/23/16,20,Robbery,18F50,Apartment,3200-3299,GESSNER,DR,S,1
2/27/16,8,Auto Theft,18F50,Apartment Parking Lot,3200-3299,GESSNER,DR,S,1
2/27/16,9,Auto Theft,18F50,Residence or House,9500-9599,MEADOWGLEN,LN,-,1
2/27/16,9,Theft,18F50,Residence or House,9300-9399,HIGHMEADOW,DR,-,1
2/27/16,13,Aggravated Assault,18F50,Apartment Parking Lot,6100-6199,REIMS,RD,-,1
2/27/16,15,Theft,18F50,"Libraries, Museums",7600-7699,CLAREWOOD,DR,-,1
2/27/16,15,Auto Theft,18F50,Strip Business Center Parking Lot,7200-7299,SOUTHWEST,FWY,-,1
2/27/16,17,Theft,18F50,Apartment Parking Lot,7200-7299,BELLERIVE,DR,-,1
2/26/16,19,Theft,18F50,Apartment,7500-7599,BELLERIVE,DR,-,1
2/26/16,15,Theft,18F50,Apartment Parking Lot,3400-3499,OCEE,-,-,1
2/26/16,10,Theft,18F50,Apartment Parking Lot,3200-3299,GESSNER,DR,S,1
2/25/16,19,Auto Theft,18F50,Vehicle/Auto Sales/Lease/Auto Parts Store,6500-6599,FONDREN,RD,-,1
2/21/16,19,Theft,18F60,Restaurant or Cafeteria Parking Lot,8100-8199,W FREEWAY,-,S,1
2/21/16,21,Theft,18F60,Apartment,7200-7299,GESSNER,DR,S,1
2/22/16,5,Theft,18F60,Apartment Parking Lot,8100-8199,SANDS POINT,DR,-,1
2/22/16,12,Rape,18F60,Apartment,8600-8699,SANDS POINT,DR,-,1
2/21/16,12,Theft,18F60,Driveway,9100-9199,TROULON,DR,-,1
2/21/16,9,Theft,18F60,Restaurant or Cafeteria Parking Lot,9000-9099,SOUTHWEST,FWY,-,1
2/20/16,18,Robbery,18F60,"Road, Street, or Sidewalk",7300-7399,OSAGE,ST,-,1
2/20/16,14,Burglary,18F60,Residence or House,9200-9299,BEECHNUT,ST,-,1
2/22/16,18,Robbery,18F60,Strip Business Center Parking Lot,6800-6899,GESSNER,DR,S,1
2/22/16,16,Burglary,18F60,Apartment,7900-7999,BELLAIRE,BLVD,-,1
2/22/16,16,Burglary,18F60,Residence or House,9100-9199,GRAPE,ST,-,1
2/23/16,10,Auto Theft,18F60,Apartment Parking Lot,9400-9499,TANAGER,-,-,1
2/11/16,12,Burglary,18F60,Residence or House,8800-8899,STROUD,DR,-,1
2/11/16,14,Robbery,18F60,Driveway,9000-9099,CONCHO,ST,-,1
2/11/16,15,Robbery,18F60,,7900-7999,GESSNER,DR,S,1
2/11/16,16,Robbery,18F60,Apartment Parking Lot,8300-8399,SANDS POINT,DR,-,1
2/11/16,19,Theft,18F60,Miscellaneous Business (Non-Specific),8100-8199,SOUTHWEST,FWY,-,1
2/11/16,20,Theft,18F60,Grocery Store or Supermarket Parking Lot,9200-9299,BELLAIRE,BLVD,-,1
2/12/16,10,Theft,18F60,Strip Business Center Parking Lot,8000-8099,GESSNER,DR,S,1
2/12/16,21,Burglary,18F60,Apartment,8000-8099,BELLAIRE,BLVD,-,1
2/12/16,23,Aggravated Assault,18F60,Apartment Parking Lot,8100-8199,SANDS POINT,DR,-,1
2/13/16,8,Theft,18F60,Apartment Parking Lot,6600-6699,HARBOR TOWN,DR,-,1
2/13/16,14,Theft,18F60,Convenience Store,9400-9499,HARWIN,DR,-,1
2/13/16,13,Robbery,18F60,Apartment Parking Lot,8300-8399,SANDS POINT,DR,-,1
2/15/16,11,Theft,18F60,Miscellaneous Business (Non-Specific),9700-9799,HARWIN,DR,-,1
2/15/16,19,Burglary,18F60,Apartment,6600-6699,HARBOR TOWN,DR,-,1
2/14/16,19,Aggravated Assault,18F60,"Road, Street, or Sidewalk",8000-8099,GESSNER,DR,S,2
2/13/16,22,Robbery,18F60,Apartment,6500-6599,GESSNER,DR,S,1
2/14/16,1,Robbery,18F60,Apartment,8100-8199,SANDS POINT,DR,-,1
2/13/16,19,Theft,18F60,,8500-8599,BEECHNUT,ST,-,1
2/18/16,16,Burglary,18F60,Residence or House,8000-8099,LA ROCHE,LN,-,1
2/18/16,12,Theft,18F60,Residence or House,7900-7999,LEADER,ST,-,1
2/16/16,6,Theft,18F60,Apartment Parking Lot,6000-6099,GESSNER,DR,S,1
2/7/16,18,Theft,18F60,"Road, Street, or Sidewalk",8500-8599,DASHWOOD,DR,-,1
2/6/16,13,Aggravated Assault,18F60,Miscellaneous Business (Non-Specific),9100-9199,SOUTHWEST,FWY,-,1
2/6/16,17,Robbery,18F60,"Electronics Store, Electrical Supplies",8300-8399,BEECHNUT,ST,-,1
2/4/16,10,Robbery,18F60,Apartment Parking Lot,6000-6099,GESSNER,DR,S,1
2/5/16,14,Theft,18F60,Restaurant or Cafeteria Parking Lot,9200-9299,SOUTHWEST,FWY,-,1
2/5/16,10,Theft,18F60,Restaurant or Cafeteria,5800-5899,GESSNER,DR,S,1
2/6/16,5,Murder,18F60,Apartment Parking Lot,9500-9599,BEECHNUT,ST,-,1
2/5/16,23,Robbery,18F60,Apartment Parking Lot,9500-9599,BEECHNUT,ST,-,1
2/5/16,21,Burglary,18F60,Residence or House,8500-8599,HAZEN,-,-,1
2/5/16,21,Robbery,18F60,Convenience Store,6000-6099,GESSNER,DR,S,1
2/2/16,15,Burglary,18F60,Residence or House,9500-9599,LANGDON,LN,-,1
2/2/16,4,Theft,18F60,Apartment Parking Lot,9400-9499,BEECHNUT,ST,-,1
2/3/16,13,Burglary,18F60,Apartment,8100-8199,BELLAIRE,BLVD,-,1
2/3/16,12,Theft,18F60,Restaurant or Cafeteria Parking Lot,8400-8499,BELLAIRE,BLVD,-,1
2/3/16,15,Theft,18F60,Department or Discount Store,8000-8099,GESSNER,DR,S,1
2/1/16,12,Theft,18F60,Restaurant or Cafeteria Parking Lot,9000-9099,SOUTHWEST,FWY,-,1
2/10/16,23,Robbery,18F60,Apartment Parking Lot,9400-9499,BELLAIRE,BLVD,-,1
2/10/16,16,Theft,18F60,Strip Business Center Parking Lot,8800-8899,BELLAIRE,BLVD,-,1
2/9/16,2,Theft,18F60,"Road, Street, or Sidewalk",7000-7099,PELLA,DR,-,1
2/9/16,2,Theft,18F60,Residence or House,7200-7299,PELLA,DR,-,1
2/8/16,14,Theft,18F60,"Other, Unknown, or Not Listed",9000-9099,SOUTHWEST,FWY,-,1
2/9/16,12,Robbery,18F60,Apartment Parking Lot,6000-6099,GESSNER,DR,S,1
2/9/16,15,Theft,18F60,Residence or House,9300-9399,ROOS,-,-,1
2/26/16,11,Burglary,18F60,Residence or House,8500-8599,MOBUD,DR,-,1
2/26/16,20,Robbery,18F60,Laundry or Dry Cleaners Parking Lot,6100-6199,GESSNER,DR,S,1
2/27/16,17,Theft,18F60,Strip Business Center Parking Lot,9300-9399,HARWIN,DR,-,1
2/27/16,12,Theft,18F60,Apartment Parking Lot,9300-9399,BEECHNUT,ST,-,1
2/23/16,16,Theft,18F60,"Other, Unknown, or Not Listed",9400-9499,BEECHNUT,ST,-,1
2/28/16,17,Aggravated Assault,18F60,,9100-9199,SOUTHWEST,FWY,-,1
2/28/16,14,Theft,18F60,Sexually Oriented Business Parking Lot,8200-8299,GESSNER,RD,S,1
2/27/16,19,Robbery,18F60,Strip Business Center Parking Lot,8800-8899,BELLAIRE,BLVD,-,1
2/27/16,22,Theft,18F60,Strip Business Center Parking Lot,8000-8099,GESSNER,DR,S,1
2/28/16,6,Theft,18F60,Bar or Night Club Parking Lot,8000-8099,BEECHNUT,ST,-,1
2/29/16,11,Burglary,18F60,Apartment,8100-8199,BELLAIRE,BLVD,-,1
2/29/16,12,Burglary,18F60,"Vacant Single Occ Resd(House,Townhs,Dplex)",8300-8399,LA ROCHE,LN,-,1
2/28/16,22,Robbery,18F60,Apartment Parking Lot,8300-8399,SANDS POINT,DR,-,1
2/28/16,21,Aggravated Assault,18F60,Apartment Parking Lot,9500-9599,BEECHNUT,ST,-,1
2/29/16,15,Aggravated Assault,18F60,Strip Business Center Parking Lot,9700-9799,HARWIN,DR,-,1
2/16/16,7,Theft,19G10,Apartment Parking Lot,9400-9499,CONCOURSE,DR,-,1
2/16/16,9,Theft,19G10,Other Parking Lot,7400-7499,SAM HOUSTON,PKWY,-,1
2/15/16,19,Theft,19G10,"Amusement Park, Bowling Alley, Skate Rink",7400-7499,SAM HOUSTON,PKWY,W,1
2/17/16,16,Theft,19G10,Apartment Parking Lot,10600-10699,BEECHNUT,ST,-,1
2/17/16,22,Theft,19G10,"Other, Unknown, or Not Listed",10000-10099,BEECHNUT,ST,-,1
2/17/16,12,Theft,19G10,Service or Gas Station,9900-9999,BELLAIRE,BLVD,-,1
2/17/16,9,Theft,19G10,Service or Gas Station,9900-9999,BELLAIRE,BLVD,-,1
2/17/16,6,Theft,19G10,Apartment Parking Lot,8500-8599,MAPLECREST,DR,-,1
2/16/16,22,Rape,19G10,"Road, Street, or Sidewalk",9500-9599,PONDEROSA,LN,-,1
2/18/16,12,Theft,19G10,"Other, Unknown, or Not Listed",10000-10099,SPICE,LN,-,1
2/18/16,12,Theft,19G10,Apartment,10100-10199,LANSDALE,DR,-,1
2/18/16,14,Burglary,19G10,Apartment,9200-9299,WOODFAIR,DR,-,1
2/18/16,8,Theft,19G10,Apartment Parking Lot,10500-10599,BEECHNUT,ST,-,1
2/18/16,18,Burglary,19G10,Residence or House,10600-10699,BEXLEY,DR,-,1
2/18/16,20,Theft,19G10,"Road, Street, or Sidewalk",10300-10399,BELLAIRE,BLVD,-,1
2/18/16,22,Burglary,19G10,"Vacant Single Occ Resd(House,Townhs,Dplex)",10600-10699,BEXLEY,DR,-,1
2/19/16,23,Aggravated Assault,19G10,Apartment Parking Lot,7800-7899,CORPORATE,DR,-,1
2/19/16,19,Auto Theft,19G10,"Other, Unknown, or Not Listed",10200-10299,CLUB CREEK,DR,-,1
2/20/16,8,Theft,19G10,Department or Discount Store,9400-9499,SAM HOUSTON,PKWY,W,1
2/20/16,5,Burglary,19G10,Grocery Store or Supermarket,9900-9999,BEECHNUT,ST,-,1
2/19/16,14,Burglary,19G10,Apartment,9800-9899,CLUB CREEK,DR,-,1
2/19/16,10,Burglary,19G10,"Vacant Other Residential (Apartment,Dorms)",10600-10699,BEECHNUT,ST,-,1
2/13/16,16,Theft,19G10,"Road, Street, or Sidewalk",9200-9299,WOODFAIR,DR,-,1
2/14/16,14,Robbery,19G10,Apartment Parking Lot,7900-7999,CORPORATE,DR,-,1
2/14/16,13,Theft,19G10,Service or Gas Station,8300-8399,WILCREST,DR,-,1
2/14/16,14,Theft,19G10,Restaurant or Cafeteria Parking Lot,8300-8399,SAM HOUSTON,PKWY,W,1
2/14/16,14,Theft,19G10,Other Parking Lot,9400-9499,SAM HOUSTON,PKWY,W,1
2/14/16,20,Theft,19G10,Other Parking Lot,10100-10199,BEECHNUT,ST,-,1
2/15/16,8,Theft,19G10,Apartment,9500-9599,DEERING DR 3,-,-,1
2/15/16,7,Theft,19G10,Apartment Parking Lot,7200-7299,CORPORATE,DR,-,1
2/15/16,7,Theft,19G10,Apartment,7300-7399,CORPORATE,DR,-,1
2/15/16,7,Burglary,19G10,Apartment,8500-8599,SAM HOUSTON,PKWY,W,1
2/15/16,13,Theft,19G10,"Other, Unknown, or Not Listed",7400-7499,SAM HOUSTON,PKWY,W,1
2/13/16,14,Theft,19G10,Convenience Store Parking Lot,10900-10999,BEECHNUT,ST,-,1
2/13/16,11,Theft,19G10,Other Parking Lot,7400-7499,SAM HOUSTON,PKWY,W,1
2/13/16,4,Theft,19G10,Grocery Store or Supermarket,9400-9499,SAM HOUSTON,PKWY,W,1
2/13/16,4,Aggravated Assault,19G10,Apartment,10000-10099,CLUB CREEK,DR,-,1
2/12/16,16,Theft,19G10,Apartment,8800-8899,BOONE,RD,-,1
2/12/16,11,Theft,19G10,Service or Gas Station,9400-9499,SAM HOUSTON,PKWY,W,1
2/12/16,2,Aggravated Assault,19G10,Apartment,10900-10999,VILLAGE BEND,LN,-,1
2/12/16,8,Theft,19G10,Apartment Parking Lot,9500-9599,DEERING,DR,-,1
2/11/16,22,Robbery,19G10,Other Parking Lot,8800-8899,SAM HOUSTON,PKWY,W,1
2/11/16,19,Theft,19G10,Hotel or Motel Parking Lot,6800-6899,SAM HOUSTON,PKWY,W,1
2/11/16,18,Theft,19G10,Grocery Store or Supermarket,9400-9499,SAM HOUSTON,PKWY,W,1
2/11/16,16,Burglary,19G10,Residence or House,9400-9499,WOODFAIR,DR,-,1
2/11/16,16,Theft,19G10,Grocery Store or Supermarket,9400-9499,SAM HOUSTON,PKWY,W,1
2/11/16,15,Theft,19G10,Grocery Store or Supermarket,9400-9499,SAM HOUSTON,PKWY,W,1
2/11/16,12,Robbery,19G10,"Road, Street, or Sidewalk",9600-9699,SOUTHWEST,FWY,-,1
2/11/16,14,Theft,19G10,Grocery Store or Supermarket,9400-9499,SAM HOUSTON,PKWY,W,1
2/23/16,7,Theft,19G10,Apartment Parking Lot,7700-7799,CORPORATE,DR,-,1
2/22/16,16,Theft,19G10,Apartment Parking Lot,8600-8699,SOUTH COURSE,DR,-,1
2/22/16,15,Burglary,19G10,Apartment,10600-10699,BEECHNUT,ST,-,1
2/20/16,13,Theft,19G10,Restaurant or Cafeteria Parking Lot,9300-9399,SAM HOUSTON,PKWY,W,1
2/21/16,13,Auto Theft,19G10,Apartment Parking Lot,10000-10099,CLUB CREEK,DR,-,1
2/21/16,2,Robbery,19G10,Apartment Parking Lot,10500-10599,BEECHNUT,ST,-,1
2/21/16,1,Aggravated Assault,19G10,Apartment,9900-9999,CLUB CREEK,DR,-,1
2/22/16,13,Aggravated Assault,19G10,Apartment Parking Lot,10100-10199,CLUB CREEK,DR,-,1
2/22/16,13,Theft,19G10,Service or Gas Station,7900-7999,WILCREST,DR,-,1
2/22/16,13,Theft,19G10,Strip Business Center Parking Lot,9400-9499,SAM HOUSTON,PKWY,W,1
2/22/16,11,Auto Theft,19G10,Apartment Parking Lot,7800-7899,CORPORATE,DR,-,1
2/22/16,9,Theft,19G10,Convenience Store Parking Lot,10900-10999,BEECHNUT,ST,-,1
2/22/16,8,Auto Theft,19G10,Apartment Parking Lot,9800-9899,CLUB CREEK,DR,-,1
2/22/16,3,Robbery,19G10,Apartment Rental Office,10000-10099,GREENFORK,DR,-,1
2/21/16,23,Theft,19G10,Strip Business Center Parking Lot,8800-8899,SAM HOUSTON,PKWY,W,1
2/21/16,16,Theft,19G10,"Amusement Park, Bowling Alley, Skate Rink",9300-9399,BOONE,RD,-,1
2/21/16,15,Auto Theft,19G10,Apartment Parking Lot,9400-9499,CONCOURSE,DR,-,1
2/9/16,14,Theft,19G10,Strip Business Center Parking Lot,9800-9899,BELLAIRE,BLVD,-,1
2/9/16,19,Theft,19G10,Specialty Store (Non-Specific),10200-10299,BEECHNUT,ST,-,1
2/10/16,15,Theft,19G10,Service or Gas Station,8300-8399,WILCREST,DR,-,1
2/10/16,14,Theft,19G10,Department or Discount Store,9400-9499,SAM HOUSTON,PKWY,W,1
2/9/16,23,Aggravated Assault,19G10,Apartment Parking Lot,7800-7899,CORPORATE,DR,-,1
2/10/16,0,Theft,19G10,Department or Discount Store,9400-9499,SAM HOUSTON,PKWY,W,1
2/8/16,15,Robbery,19G10,Apartment Parking Lot,10100-10199,LANSDALE,DR,-,1
2/10/16,19,Theft,19G10,Strip Business Center Parking Lot,9800-9899,BELLAIRE,BLVD,-,1
2/11/16,7,Theft,19G10,Apartment Parking Lot,9900-9999,CLUB CREEK,DR,-,1
2/11/16,11,Robbery,19G10,Apartment Parking Lot,9500-9599,SAM HOUSTON,PKWY,W,1
2/1/16,13,Theft,19G10,Service or Gas Station,9400-9499,SAM HOUSTON,PKWY,W,1
2/1/16,10,Theft,19G10,Convenience Store Parking Lot,10000-10099,BELLAIRE,BLVD,-,1
2/1/16,10,Theft,19G10,Elementary School,10200-10299,SPICE,LN,-,1
2/1/16,10,Theft,19G10,Apartment,7700-7799,CORPORATE,DR,-,1
2/1/16,16,Aggravated Assault,19G10,Apartment,7300-7399,CORPORATE,DR,-,2
2/1/16,7,Theft,19G10,Miscellaneous Business (Non-Specific),9600-9699,SOUTHWEST,FWY,-,1
2/3/16,16,Robbery,19G10,Grocery Store or Supermarket Parking Lot,8300-8399,SAM HOUSTON,PKWY,W,1
2/3/16,20,Theft,19G10,Apartment Parking Lot,9400-9499,WOODFAIR,DR,-,1
2/3/16,20,Robbery,19G10,Driveway,9300-9399,EAGLE CREEK,DR,-,1
2/3/16,14,Theft,19G10,Department or Discount Store,9400-9499,SAM HOUSTON,PKWY,W,1
2/3/16,0,Auto Theft,19G10,Apartment Parking Lot,8300-8399,CINNAMON,LN,-,1
2/2/16,23,Theft,19G10,Grocery Store or Supermarket,9400-9499,SAM HOUSTON,PKWY,W,1
2/3/16,6,Theft,19G10,Grocery Store or Supermarket,9400-9499,SAM HOUSTON,PKWY,W,2
2/3/16,7,Theft,19G10,Apartment Parking Lot,8800-8899,BOONE,RD,-,1
2/1/16,23,Burglary,19G10,Apartment,9900-9999,CLUB CREEK,DR,-,1
2/2/16,11,Robbery,19G10,Apartment Parking Lot,7300-7399,CORPORATE,DR,-,1
2/2/16,20,Theft,19G10,Restaurant or Cafeteria Parking Lot,8300-8399,SAM HOUSTON,PKWY,W,1
2/2/16,17,Theft,19G10,Other Parking Lot,7400-7499,SAM HOUSTON,PKWY,W,1
2/5/16,21,Robbery,19G10,Apartment Parking Lot,7700-7799,CORPORATE,DR,-,1
2/5/16,19,Theft,19G10,Restaurant or Cafeteria Parking Lot,9300-9399,SAM HOUSTON,PKWY,W,1
2/5/16,23,Robbery,19G10,Apartment,10000-10099,GREENFORK,DR,-,1
2/6/16,1,Robbery,19G10,Apartment,10500-10599,BEECHNUT,ST,-,1
2/6/16,5,Theft,19G10,Apartment Parking Lot,7700-7799,CORPORATE,DR,-,1
