Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
8/19/16,17,Theft,20G70,Strip Business Center Parking Lot,1900-1999,WESTMEAD,DR,-,1
8/19/16,18,Robbery,20G70,Apartment Parking Lot,13100-13199,ASHFORD POINT,DR,-,1
8/19/16,19,Burglary,20G70,Apartment,12600-12699,ASHFORD MEADOW,DR,-,1
8/22/16,16,Burglary,20G70,Residence or House,2300-2399,BRIARWEST,BLVD,-,1
8/28/16,17,Aggravated Assault,20G70,Apartment Parking Lot,2700-2799,SYNOTT,-,-,1
8/27/16,17,Theft,20G70,Auto Repair,12900-12999,WESTHEIMER,RD,-,1
8/27/16,23,Robbery,20G70,"Road, Street, or Sidewalk",2700-2799,ASHFORD TRAIL,DR,-,1
8/28/16,18,Theft,20G70,"Road, Street, or Sidewalk",2300-2399,BRIARWEST,BLVD,-,1
8/29/16,8,Theft,20G70,"Other, Unknown, or Not Listed",12600-12699,ASHFORD POINT,DR,-,1
8/29/16,15,Theft,20G70,Apartment,12600-12699,MEDFIELD,DR,-,1
8/29/16,15,Theft,20G70,"Parks and Recreation, Zoo, Swimming Pool",3500-3599,ELDRIDGE,PKWY,-,1
8/29/16,19,Theft,20G70,Department or Discount Store,12900-12999,WESTHEIMER,RD,-,1
8/5/16,1,Robbery,20G70,Residence or House,13000-13099,LEXA MANOR,MNR,-,1
8/6/16,10,Theft,20G70,Apartment,12900-12999,BRANT ROCK,DR,-,1
8/6/16,15,Robbery,20G70,,3800-3899,SYNOTT,-,-,1
8/4/16,8,Theft,20G70,Driveway,2100-2199,PASO RELLO,-,-,1
8/4/16,19,Auto Theft,20G70,Apartment Parking Lot,12700-12799,ASHFORD POINT,DR,-,1
8/4/16,18,Robbery,20G70,Apartment Parking Lot,13100-13199,WESTHEIMER,RD,-,1
8/3/16,19,Theft,20G70,Check Cashing Places,12600-12699,WESTHEIMER,RD,-,1
8/3/16,22,Robbery,20G70,Apartment,12800-12899,WHITTINGTON,-,-,1
8/3/16,17,Burglary,20G70,Apartment,12600-12699,ASHFORD MEADOW,DR,-,1
8/3/16,8,Theft,20G70,Apartment Parking Lot,2700-2799,SYNOTT,-,-,1
8/1/16,9,Burglary,20G70,Apartment,12700-12799,BRANT ROCK,DR,-,1
8/2/16,14,Aggravated Assault,20G70,Apartment,12600-12699,ASHFORD MEADOW,DR,-,1
8/2/16,21,Theft,20G70,Apartment,13100-13199,WESTHEIMER,RD,-,1
8/8/16,4,Burglary,20G70,Clothing Store,12900-12999,WESTHEIMER,RD,-,1
8/7/16,17,Burglary,20G70,Apartment,12600-12699,ASHFORD MEADOW,DR,-,1
8/8/16,12,Burglary,20G70,Miscellaneous Business (Non-Specific),1800-1899,DAIRY ASHFORD ROAD,-,S,1
8/8/16,8,Auto Theft,20G70,Apartment Parking Lot,4000-4099,SYNOTT,-,-,1
8/8/16,15,Burglary,20G70,Apartment,12600-12699,ASHFORD MEADOW,DR,-,1
8/6/16,22,Theft,20G70,Strip Business Center Parking Lot,12600-12699,WESTHEIMER,RD,-,1
8/7/16,1,Burglary,20G70,Apartment,2400-2499,BRIARWEST,BLVD,-,1
8/8/16,16,Burglary,20G70,Apartment,3800-3899,SYNOTT,-,-,1
8/12/16,16,Theft,20G70,Apartment,12700-12799,BRANT ROCK,DR,-,1
8/12/16,12,Burglary,20G70,Apartment,4000-4099,SYNOTT,-,-,1
8/12/16,9,Aggravated Assault,20G70,Office Building,13100-13199,WESTHEIMER,RD,-,1
8/10/16,8,Theft,20G70,"Road, Street, or Sidewalk",1900-1999,WESTMEAD,DR,-,1
8/9/16,22,Aggravated Assault,20G70,Residence or House,3100-3199,ASHLOCK,DR,-,1
8/9/16,22,Theft,20G70,Apartment Parking Lot,12600-12699,MEDFIELD,DR,-,1
8/11/16,7,Burglary,20G70,Convenience Store,4000-4099,SYNOTT,-,-,1
8/10/16,18,Burglary,20G70,Apartment,3900-3999,SYNOTT,-,-,1
8/16/16,10,Theft,20G70,Vacant Industrial or Manufacturing Blding,1800-1899,DAIRY ASHFORD ROAD,-,S,1
8/15/16,16,Burglary,20G70,Apartment,12600-12699,ASHFORD MEADOW,DR,-,1
8/14/16,13,Robbery,20G70,Apartment Parking Lot,12800-12899,WHITTINGTON,-,-,1
8/13/16,23,Theft,20G70,"Amusement Park, Bowling Alley, Skate Rink",1800-1899,DAIRY ASHFORD ROAD,-,S,1
8/13/16,9,Burglary,20G70,Residence or House,2300-2399,BRIARWEST,BLVD,-,1
8/18/16,21,Aggravated Assault,20G70,Service or Gas Station,3500-3599,SYNOTT,-,-,1
8/18/16,13,Robbery,20G70,Check Cashing Places,12900-12999,WESTHEIMER,RD,-,1
8/17/16,9,Theft,20G70,Apartment Parking Lot,12700-12799,WHITTINGTON,-,-,1
8/17/16,23,Aggravated Assault,20G70,Driveway,12800-12899,WESTPARK,DR,-,1
8/18/16,23,Robbery,20G70,Residence or House,3400-3499,ASHLOCK,DR,-,1
8/19/16,6,Burglary,20G70,Specialty Store (Non-Specific),12900-12999,WESTHEIMER,RD,-,1
8/31/16,18,Aggravated Assault,20G70,Apartment,12600-12699,ASHFORD MEADOW,DR,-,1
8/30/16,12,Theft,20G70,Miscellaneous Business (Non-Specific),12600-12699,WESTHEIMER,RD,-,1
8/31/16,12,Burglary,20G70,Residence or House,12700-12799,ASHFORD MEADOW,DR,-,1
8/29/16,18,Theft,20G80,Clothing Store,1000-1099,WEST OAKS MALL,-,-,1
8/29/16,17,Theft,20G80,Sporting Goods or Gun Shops,2300-2399,SH 6,-,S,1
8/29/16,18,Burglary,20G80,Residence or House,2300-2399,BINLEY,DR,-,1
8/29/16,16,Theft,20G80,"Other, Unknown, or Not Listed",1200-1299,ELDRIDGE,PKWY,-,1
8/29/16,14,Burglary,20G80,Apartment,14500-14599,BRIAR FOREST,DR,-,1
8/29/16,13,Theft,20G80,Restaurant or Cafeteria,14800-14899,WESTHEIMER,RD,-,1
8/29/16,12,Theft,20G80,Commercial Parking Lot or Garage,1100-1199,SH 6,-,S,1
8/29/16,8,Theft,20G80,Apartment Parking Lot,13100-13199,FALLSVIEW,LN,-,1
8/28/16,18,Theft,20G80,Apartment,1200-1299,ELDRIDGE,PKWY,-,1
8/28/16,19,Burglary,20G80,Residence or House,13700-13799,CHERRY HOLLOW,LN,-,1
8/28/16,19,Theft,20G80,Miscellaneous Business (Non-Specific),14400-14499,PARKHOLLOW,DR,-,1
8/27/16,20,Theft,20G80,Restaurant or Cafeteria Parking Lot,2700-2799,SH 6,-,S,1
8/28/16,11,Burglary,20G80,Restaurant or Cafeteria Parking Lot,1400-1499,ELDRIDGE,PKWY,-,1
8/28/16,7,Theft,20G80,"Road, Street, or Sidewalk",13900-13999,HOLLOWGREEN,DR,-,1
8/29/16,22,Theft,20G80,"Road, Street, or Sidewalk",13900-13999,BRIARHILLS,PKWY,-,1
8/22/16,14,Theft,20G80,Strip Business Center Parking Lot,15000-15099,WESTHEIMER,RD,-,1
8/22/16,12,Theft,20G80,Convenience Store,1500-1599,ELDRIDGE,PKWY,-,1
8/21/16,16,Theft,20G80,Mall Common Area,2600-2699,SH 6,-,S,1
8/22/16,19,Theft,20G80,Department or Discount Store,1000-1099,OAKS MALL,-,W,1
8/23/16,10,Theft,20G80,Other Parking Lot,1500-1599,ELDRIDGE,PKWY,-,1
8/19/16,19,Burglary,20G80,Apartment,14600-14699,BRIAR FOREST,DR,-,1
8/20/16,10,Theft,20G80,Residence or House,14600-14699,BRIAR FOREST,DR,-,1
8/21/16,10,Burglary,20G80,Apartment,1400-1499,ELDRIDGE,PKWY,-,1
8/21/16,13,Robbery,20G80,Mall Parking Lot,2600-2699,SH 6,-,S,1
8/21/16,0,Burglary,20G80,Residence or House,14900-14999,TUTTLE POINT,DR,-,1
8/21/16,0,Theft,20G80,Apartment Parking Lot,2300-2399,ELDRIDGE,PKWY,-,1
8/25/16,14,Burglary,20G80,Apartment,2200-2299,ELDRIDGE,PKWY,-,1
8/23/16,19,Theft,20G80,Strip Business Center Parking Lot,1500-1599,ELDRIDGE,PKWY,-,1
8/24/16,11,Theft,20G80,Apartment Parking Lot,2200-2299,ELDRIDGE,PKWY,-,1
8/24/16,16,Burglary,20G80,Apartment,15000-15099,CASETA,DR,-,1
8/24/16,17,Burglary,20G80,Apartment,1200-1299,ELDRIDGE,PKWY,-,1
8/26/16,20,Burglary,20G80,Apartment,13100-13199,BRIAR FOREST,DR,-,1
8/26/16,16,Burglary,20G80,Apartment,1700-1799,ENCLAVE,PKWY,-,1
8/26/16,22,Theft,20G80,Apartment Parking Lot,2200-2299,ELDRIDGE,PKWY,-,1
8/27/16,10,Theft,20G80,Specialty Store (Non-Specific),1700-1799,SH 6,-,S,1
8/26/16,10,Burglary,20G80,Apartment,14500-14599,BRIAR FOREST,DR,-,1
8/25/16,19,Theft,20G80,Residence or House,2100-2199,DIAMOND SPRINGS,DR,-,1
8/25/16,17,Theft,20G80,Restaurant or Cafeteria,2500-2599,SH 6,-,S,1
8/6/16,21,Aggravated Assault,20G80,Service or Gas Station,13300-13399,BRIAR FOREST,DR,-,1
8/6/16,20,Theft,20G80,Department or Discount Store,2300-2399,SH 6,-,S,1
8/6/16,19,Theft,20G80,Department or Discount Store,2300-2399,SH 6,-,S,1
8/7/16,16,Theft,20G80,Apartment Parking Lot,1300-1399,ELDRIDGE,PKWY,-,1
8/7/16,17,Theft,20G80,Apartment Parking Lot,1200-1299,ELDRIDGE,PKWY,-,1
8/8/16,9,Theft,20G80,Apartment Parking Lot,1300-1399,ELDRIDGE,PKWY,-,1
8/7/16,20,Theft,20G80,Service or Gas Station,13300-13399,WESTHEIMER,RD,-,1
8/2/16,19,Theft,20G80,Mall Parking Lot,2600-2699,SH 6,-,S,1
8/2/16,14,Theft,20G80,Department or Discount Store,2300-2399,SH 6,-,S,1
8/2/16,13,Aggravated Assault,20G80,"Road, Street, or Sidewalk",1600-1699,SH 6,-,S,1
8/1/16,8,Theft,20G80,Hotel or Motel Parking Lot,1100-1199,ELDRIDGE,PKWY,-,1
8/1/16,10,Theft,20G80,Apartment Parking Lot,14600-14699,BRIAR FOREST,DR,-,2
8/1/16,11,Theft,20G80,"Other, Unknown, or Not Listed",14500-14599,BRIAR FOREST,DR,-,1
8/3/16,18,Burglary,20G80,Apartment,14500-14599,BRIAR FOREST,DR,-,1
8/3/16,18,Theft,20G80,Apartment Parking Lot,14000-14099,RICHMOND,AVE,-,1
8/4/16,16,Theft,20G80,Apartment Parking Lot,14600-14699,BRIAR FOREST,DR,-,1
8/4/16,14,Burglary,20G80,Apartment,2300-2399,ELDRIDGE,PKWY,-,1
8/4/16,9,Robbery,20G80,Apartment Parking Lot,14900-14999,RICHMOND,AVE,S,1
8/4/16,9,Aggravated Assault,20G80,Other Parking Lot,14600-14699,WESTHEIMER,RD,-,1
8/6/16,16,Burglary,20G80,Apartment,15000-15099,CASETA,DR,-,1
8/6/16,9,Theft,20G80,Apartment,1700-1799,ENCLAVE,PKWY,-,1
8/6/16,12,Theft,20G80,Auto Repair,2700-2799,SH 6,-,S,1
8/5/16,10,Burglary,20G80,Mall Common Area,200-299,WEST OAKS MALL,-,-,1
8/5/16,8,Theft,20G80,Restaurant or Cafeteria Parking Lot,1100-1199,ELDRIDGE,PKWY,-,1
8/5/16,17,Theft,20G80,Grocery Store or Supermarket,1500-1599,ELDRIDGE,PKWY,-,1
8/5/16,14,Theft,20G80,Department or Discount Store,2800-2899,SH 6,-,S,1
8/19/16,2,Auto Theft,20G80,Apartment Parking Lot,13100-13199,BRIAR FOREST,DR,-,1
8/19/16,11,Burglary,20G80,"Other, Unknown, or Not Listed",13500-13599,BRIAR FOREST,DR,-,1
8/19/16,11,Theft,20G80,"Road, Street, or Sidewalk",UNK,BAYFRONT,DR,-,1
8/19/16,14,Theft,20G80,Apartment,1600-1699,ENCLAVE,PKWY,-,1
8/17/16,19,Theft,20G80,Apartment Rental Office,1700-1799,CRESCENT PLAZA,DR,-,1
8/17/16,20,Auto Theft,20G80,Apartment Parking Lot,2600-2699,WESTHOLLOW,-,-,1
8/17/16,20,Theft,20G80,Restaurant or Cafeteria Parking Lot,1100-1199,ELDRIDGE,PKWY,-,1
8/17/16,13,Theft,20G80,,2800-2899,SH 6,-,S,1
8/17/16,10,Theft,20G80,Apartment Parking Lot,3000-3099,SH 6,-,S,1
8/18/16,15,Theft,20G80,Department or Discount Store,14400-14499,WESTHEIMER,RD,-,1
8/18/16,14,Burglary,20G80,Apartment,14500-14599,BRIAR FOREST,DR,-,1
8/18/16,18,Burglary,20G80,Apartment,14500-14599,BRIAR FOREST,DR,-,1
8/18/16,9,Theft,20G80,Apartment,1600-1699,ENCLAVE,PKWY,-,1
8/18/16,6,Theft,20G80,Apartment Parking Lot,15100-15199,RICHMOND,AVE,-,1
8/13/16,8,Theft,20G80,Apartment Parking Lot,2600-2699,WESTHOLLOW,-,-,1
8/13/16,13,Theft,20G80,"Road, Street, or Sidewalk",2900-2999,PANAGARD,-,-,1
8/13/16,15,Burglary,20G80,Apartment,14500-14599,BRIAR FOREST,DR,-,1
8/13/16,16,Theft,20G80,Residence or House,14700-14799,EAGLE VISTA,DR,-,1
8/13/16,19,Burglary,20G80,Apartment,2200-2299,ELDRIDGE,PKWY,-,1
8/14/16,11,Burglary,20G80,Restaurant or Cafeteria,2900-2999,WESTHOLLOW,-,-,1
8/14/16,9,Theft,20G80,Apartment Parking Lot,14600-14699,BRIAR FOREST,DR,-,1
8/15/16,14,Theft,20G80,Apartment,13400-13499,BRIAR FOREST,DR,-,1
8/15/16,12,Theft,20G80,Apartment Parking Lot,14500-14599,BRIAR FOREST,DR,-,1
8/15/16,11,Theft,20G80,"Other, Unknown, or Not Listed",13700-13799,BAYOU PARKWAY,CT,-,1
8/16/16,6,Auto Theft,20G80,Apartment Parking Lot,14900-14999,RICHMOND,AVE,S,1
8/16/16,4,Theft,20G80,Apartment Parking Lot,14700-14799,OAKS PLAZA,DR,W,1
8/15/16,19,Theft,20G80,Apartment,1400-1499,ELDRIDGE,PKWY,-,1
8/15/16,21,Theft,20G80,Apartment,2300-2399,ELDRIDGE,PKWY,-,1
8/16/16,15,Theft,20G80,"Other, Unknown, or Not Listed",13100-13199,BRIAR FOREST,DR,-,1
8/16/16,21,Murder,20G80,Apartment Parking Lot,2600-2699,WESTHOLLOW,-,-,1
8/16/16,19,Theft,20G80,Department or Discount Store,800-899,WEST OAKS MALL,-,-,1
8/10/16,19,Burglary,20G80,Apartment,14600-14699,BRIAR FOREST,DR,-,1
8/9/16,11,Theft,20G80,Apartment Parking Lot,14500-14599,BRIAR FOREST,DR,-,1
8/9/16,17,Theft,20G80,Apartment Parking Lot,14500-14599,BRIAR FOREST,DR,-,1
8/9/16,16,Theft,20G80,Apartment,13100-13199,BRIAR FOREST,DR,-,1
8/9/16,20,Burglary,20G80,Apartment,1500-1599,ENCLAVE,PKWY,-,1
8/12/16,10,Auto Theft,20G80,Apartment Parking Lot,1600-1699,ENCLAVE,PKWY,-,1
8/11/16,13,Theft,20G80,Residence or House,13600-13699,LAYHILL,CT,-,1
8/12/16,13,Theft,20G80,Residence or House,1500-1599,ELDRIDGE,PKWY,-,1
8/12/16,11,Theft,20G80,Miscellaneous Business (Non-Specific),2800-2899,SH 6,-,-,1
8/12/16,16,Burglary,20G80,Apartment,1300-1399,ELDRIDGE,PKWY,-,1
8/31/16,9,Burglary,20G80,Apartment,13800-13899,WESTHOLLOW PARK,DR,-,1
8/31/16,4,Theft,20G80,"Other, Unknown, or Not Listed",1700-1799,SH 6,-,S,1
8/31/16,5,Theft,20G80,Apartment Parking Lot,2200-2299,ELDRIDGE,PKWY,-,1
8/30/16,22,Burglary,20G80,Residence or House,2300-2399,BRIARVIEW,DR,-,1
8/30/16,13,Theft,20G80,Clothing Store,1000-1099,WEST OAKS MALL,-,-,1
8/31/16,18,Burglary,20G80,Apartment,2200-2299,ELDRIDGE,PKWY,-,1
8/23/16,18,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,-,1
8/25/16,15,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
8/21/16,13,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
8/21/16,12,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
8/20/16,21,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
8/21/16,15,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
8/22/16,14,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,-,1
8/28/16,13,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
8/29/16,13,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
8/4/16,15,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,-,1
8/4/16,15,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
8/2/16,0,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
8/2/16,11,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
8/7/16,14,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,-,1
8/12/16,18,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
8/11/16,18,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
8/9/16,16,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
8/9/16,16,Theft,21I10,Commercial Parking Lot or Garage,2900-2999,TERMINAL,RD,N,1
8/9/16,15,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
8/10/16,7,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
8/15/16,17,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
8/14/16,8,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
8/14/16,11,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
8/15/16,7,Theft,21I10,Park and Ride Terminal,2800-2899,TERMINAL,RD,N,1
8/18/16,16,Theft,21I10,"Other, Unknown, or Not Listed",2800-2899,TERMINAL,RD,N,1
8/18/16,15,Theft,21I10,"Other, Unknown, or Not Listed",2800-2899,TERMINAL,RD,N,1
8/22/16,18,Theft,21I30,Airport Terminal,3500-3599,TERMINAL,RD,-,1
8/15/16,10,Theft,21I30,Airport Terminal,3500-3599,TERMINAL,RD,N,1
8/11/16,20,Aggravated Assault,21I40,Airport Terminal,3700-3799,TERMINAL,RD,N,1
8/22/16,12,Theft,21I50,Garage or Carport,3100-3199,TERMINAL,RD,N,1
8/22/16,8,Theft,21I50,Airport Terminal,3500-3599,TERMINAL,RD,N,1
8/22/16,8,Theft,21I50,Airport Terminal,3800-3899,TERMINAL,RD,N,1
8/19/16,15,Theft,21I50,Airport Terminal,3500-3599,TERMINAL,RD,N,1
8/25/16,11,Auto Theft,21I50,Miscellaneous Business (Non-Specific),17300-17399,PINE CUT,-,-,1
8/24/16,23,Theft,21I50,Hotel or Motel Parking Lot,16500-16599,JOHN F KENNEDY,BLVD,-,1
8/29/16,17,Auto Theft,21I50,Vehicle/Auto Sales/Lease/Auto Parts Store,17300-17399,PALMETTO PINES,-,-,1
8/27/16,21,Theft,21I50,Airport Terminal,3500-3599,TERMINAL,RD,N,1
8/7/16,13,Theft,21I50,Airport Terminal,3500-3599,TERMINAL,RD,N,1
8/2/16,10,Theft,21I50,Vehicle/Auto Sales/Lease/Auto Parts Store,17300-17399,PINE CUT,-,-,1
8/2/16,15,Theft,21I50,Airport Terminal,3500-3599,TERMINAL,RD,S,1
8/4/16,15,Auto Theft,21I50,Vehicle/Auto Sales/Lease/Auto Parts Store,17300-17399,PINE CUT,-,-,1
8/4/16,20,Theft,21I50,Airport Terminal,3800-3899,TERMINAL,RD,N,1
8/4/16,10,Theft,21I50,Airport Terminal,3800-3899,TERMINAL,RD,N,1
8/3/16,10,Theft,21I50,Commercial Parking Lot or Garage,3500-3599,TERMINAL,RD,N,1
8/3/16,11,Theft,21I50,Airport Terminal,3100-3199,TERMINAL,RD,N,1
8/12/16,12,Theft,21I50,Airport Terminal,3500-3599,TERMINAL,RD,N,1
8/10/16,9,Auto Theft,21I50,Hotel or Motel Parking Lot,6100-6199,WILL CLAYTON,PKWY,-,1
8/9/16,14,Theft,21I50,Other Parking Lot,17300-17399,PINE CUT,-,-,1
8/11/16,8,Auto Theft,21I50,Park and Ride Terminal,6600-6699,WILL CLAYTON,PKWY,-,1
8/10/16,22,Theft,21I50,Airport Terminal,3800-3899,TERMINAL,RD,S,1
8/15/16,11,Theft,21I50,Airport Terminal,3800-3899,TERMINAL,RD,N,1
8/15/16,20,Theft,21I50,Airport Terminal,3900-3999,TERMINAL,RD,-,1
8/16/16,8,Auto Theft,21I50,Airport Terminal,17300-17399,PINE CUT,-,-,1
8/17/16,14,Theft,21I50,Airport Terminal,3500-3599,TERMINAL,RD,N,1
8/19/16,8,Auto Theft,21I50,Commercial Parking Lot or Garage,3200-3299,PALLET,RD,-,1
8/30/16,19,Theft,21I50,Airport Terminal,3100-3199,TERMINAL,RD,N,1
8/22/16,19,Theft,21I60,Airport Terminal,3900-3999,TERMINAL,RD,S,1
8/23/16,13,Theft,21I60,Airport Terminal,3900-3999,TERMINAL,RD,S,1
8/5/16,16,Theft,21I60,Airport Terminal,3900-3999,TERMINAL,RD,S,1
8/17/16,22,Theft,21I60,Airport Terminal,3900-3999,TERMINAL,RD,S,1
8/18/16,10,Theft,21I60,Airport Terminal,3900-3999,TERMINAL,RD,S,1
8/16/16,7,Theft,21I60,Airport Terminal,3900-3999,TERMINAL,RD,S,1
8/15/16,19,Theft,21I60,Airport Terminal,3900-3999,TERMINAL,RD,S,1
8/9/16,19,Theft,21I60,Airport Terminal,3900-3999,TERMINAL,RD,S,1
8/12/16,7,Theft,21I60,Airport Terminal,3900-3999,TERMINAL,RD,S,1
8/25/16,8,Theft,23J50,Airport Terminal,7800-7899,AIRPORT,BLVD,-,1
8/3/16,9,Auto Theft,23J50,Commercial Parking Lot or Garage,7700-7799,AIRPORT,BLVD,-,1
8/4/16,13,Theft,23J50,Other Parking Lot,7800-7899,AIRPORT,BLVD,-,1
8/1/16,19,Theft,23J50,Commercial Parking Lot or Garage,7800-7899,AIRPORT,BLVD,-,1
8/7/16,18,Theft,23J50,Airport Terminal,7800-7899,AIRPORT,BLVD,-,1
8/8/16,14,Theft,23J50,Commercial Parking Lot or Garage,7800-7899,AIRPORT,BLVD,-,1
8/8/16,15,Theft,23J50,Commercial Parking Lot or Garage,7800-7899,AIRPORT,BLVD,-,1
8/9/16,9,Theft,23J50,Airport Terminal,7800-7899,AIRPORT,BLVD,-,1
8/9/16,8,Theft,23J50,Airport Terminal,7800-7899,AIRPORT,BLVD,-,1
8/11/16,6,Auto Theft,23J50,Miscellaneous Business (Non-Specific),7700-7799,AIRPORT,BLVD,-,1
8/13/16,12,Theft,23J50,Airport Terminal,7800-7899,AIRPORT,BLVD,-,1
8/25/16,12,Theft,24C10,Commercial Parking Lot or Garage,2100-2199,SILVER FALLS,DR,-,1
8/24/16,7,Theft,24C10,Residence or House,2200-2299,MIDDLE CREEK,DR,-,1
8/24/16,16,Auto Theft,24C10,"Other, Unknown, or Not Listed",1100-1199,KINGWOOD,DR,-,1
8/26/16,9,Theft,24C10,Residence or House,2100-2199,LITTLE CEDAR,DR,-,1
8/26/16,21,Theft,24C10,Other Parking Lot,2300-2399,GREEN OAK,DR,-,1
8/23/16,14,Burglary,24C10,Residence or House,1900-1999,WILDERNESS POINT,DR,-,1
8/23/16,3,Burglary,24C10,Convenience Store,2500-2599,CHESTNUT RIDGE,DR,-,1
8/22/16,6,Theft,24C10,Residence or House,2900-2999,BIG SPRINGS,DR,-,1
8/29/16,16,Burglary,24C10,Residence or House,2100-2199,LONE ROCK,DR,-,1
8/29/16,13,Theft,24C10,Residence or House,2100-2199,MIDDLE CREEK,DR,-,1
8/9/16,9,Burglary,24C10,Residence or House,2000-2099,SHADY BRANCH,DR,-,1
8/8/16,3,Burglary,24C10,Convenience Store,2500-2599,CHESTNUT RIDGE,DR,-,1
8/8/16,4,Auto Theft,24C10,Residence or House,22200-22299,RUSTIC BRIDGE,-,-,1
8/8/16,7,Theft,24C10,Driveway,2000-2099,LAKE HILLS,DR,-,1
8/7/16,11,Auto Theft,24C10,Driveway,1700-1799,BURNING TREE,RD,-,1
8/4/16,13,Burglary,24C10,Residence or House,21500-21599,LAKEPOINT,DR,-,1
8/3/16,16,Burglary,24C10,Garage or Carport,2200-2299,RUNNING SPRINGS,DR,-,1
8/5/16,6,Burglary,24C10,Residence or House,2100-2199,MIDDLE CREEK,DR,-,1
8/15/16,10,Theft,24C10,Residence or House,2000-2099,DEER SPRINGS,DR,-,1
8/16/16,17,Theft,24C10,"Road, Street, or Sidewalk",1900-1999,LAZY GROVE,DR,-,1
8/10/16,15,Theft,24C10,Miscellaneous Business (Non-Specific),2100-2199,NORTHPARK,DR,-,1
8/9/16,19,Theft,24C10,Driveway,2000-2099,OAK SHORES,DR,-,1
8/9/16,11,Theft,24C10,Liquor Store,2200-2299,NORTHPARK,DR,-,1
8/27/16,21,Aggravated Assault,24C20,Residence or House,2700-2799,TINECHESTER,DR,-,1
8/27/16,17,Aggravated Assault,24C20,Apartment,2600-2699,BENS BRANCH,DR,-,2
8/28/16,12,Theft,24C20,Other Parking Lot,2200-2299,PINE CONE,DR,-,1
8/30/16,8,Theft,24C20,Apartment Parking Lot,2900-2999,SYCAMORE SPRINGS,DR,-,1
8/21/16,18,Burglary,24C20,Residence or House,3900-3999,HERMITAGE HOLLOW,LN,-,1
8/20/16,10,Theft,24C20,Driveway,2400-2499,SILVER FALLS,DR,-,1
8/20/16,10,Auto Theft,24C20,Driveway,3200-3299,CASCADE CREEK,DR,-,1
8/20/16,18,Aggravated Assault,24C20,Residence or House,3900-3999,FOREST BLUFF,DR,-,1
8/24/16,20,Theft,24C20,"Parks and Recreation, Zoo, Swimming Pool",2600-2699,WOODLAND HILLS,DR,-,1
8/25/16,6,Burglary,24C20,"Physician, Doctor, Dentist's Office",1800-1899,LAKE HOUSTON,PKWY,W,1
8/3/16,15,Burglary,24C20,Garage or Carport,3100-3199,HOLLY GREEN,DR,-,1
8/3/16,7,Theft,24C20,Residence or House,3500-3599,SANDY FORKS,DR,-,1
8/1/16,16,Theft,24C20,Driveway,3200-3299,CASCADE CREEK,DR,-,1
8/2/16,10,Theft,24C20,Apartment Parking Lot,2900-2999,SYCAMORE SPRINGS,DR,-,1
8/7/16,10,Burglary,24C20,Residence or House,3100-3199,PARK GARDEN,DR,-,1
8/7/16,14,Theft,24C20,Residence or House,3200-3299,GOLDEN WILLOW,DR,-,1
8/9/16,1,Burglary,24C20,Grocery Store or Supermarket Parking Lot,4000-4099,RUSTIC WOODS,DR,-,1
8/9/16,18,Auto Theft,24C20,Other Parking Lot,3300-3399,NORTHPARK,DR,-,1
8/10/16,14,Theft,24C20,Driveway,2700-2799,TINECHESTER,DR,-,1
8/11/16,20,Aggravated Assault,24C20,Apartment,3700-3799,KINGWOOD,DR,-,3
8/12/16,18,Theft,24C20,Apartment Parking Lot,2900-2999,SYCAMORE SPRINGS,DR,-,1
8/16/16,14,Theft,24C20,Driveway,2400-2499,TWIN GROVE,DR,-,1
8/16/16,10,Theft,24C20,Driveway,2400-2499,TWIN GROVE,DR,-,1
8/16/16,8,Theft,24C20,Driveway,3100-3199,ROYAL CRESCENT,-,-,1
8/15/16,7,Theft,24C20,Apartment Parking Lot,3700-3799,KINGWOOD,DR,-,1
8/17/16,18,Theft,24C20,Strip Business Center Parking Lot,3000-3099,NORTHPARK,DR,-,1
