Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
5/3/16,18,Theft,3B40,Department or Discount Store,4000-4099,SHEPHERD,DR,N,1
5/4/16,19,Theft,3B40,Vehicle/Auto Sales/Lease/Auto Parts Store,4400-4499,SHEPHERD,DR,N,1
5/4/16,20,Theft,3B40,Convenience Store,1300-1399,CROSSTIMBERS,-,-,1
5/5/16,6,Theft,3B40,"Gym, Recreat, Club House, Indoor Pool, Spa",1200-1299,34TH,ST,E,1
5/6/16,16,Aggravated Assault,3B40,Residence or House,400-499,GLENBURNIE,DR,-,1
5/6/16,19,Auto Theft,3B40,Auto Repair,4800-4899,SHEPHERD,DR,N,1
5/6/16,21,Theft,3B40,"Hotel, Motel, Inn, Etc.",4000-4099,NORTH,FWY,-,1
5/6/16,22,Robbery,3B40,"Road, Street, or Sidewalk",4400-4499,YALE,-,-,1
5/6/16,11,Theft,3B40,Residence or House,5000-5099,WERNER,ST,-,1
5/6/16,6,Theft,3B40,"Gym, Recreat, Club House, Indoor Pool, Spa",4300-4399,SHEPHERD,DR,N,1
5/5/16,10,Burglary,3B40,Residence or House,600-699,39TH,ST,E,1
5/3/16,1,Theft,3B40,"Road, Street, or Sidewalk",4300-4399,EUROPA,ST,-,1
5/3/16,8,Theft,3B40,Strip Business Center Parking Lot,300-399,GARDEN OAKS,BLVD,-,1
5/3/16,7,Theft,3B40,Driveway,100-199,VICTORIA,DR,-,1
5/2/16,22,Theft,3B40,"Gym, Recreat, Club House, Indoor Pool, Spa",4400-4499,SHEPHERD,DR,N,1
5/2/16,13,Burglary,3B40,Residence or House,4800-4899,YALE,-,-,1
5/2/16,17,Aggravated Assault,3B40,Apartment Parking Lot,600-699,DONOVAN,-,W,1
5/1/16,9,Aggravated Assault,3B40,Residence or House,1400-1499,34TH,ST,E,1
5/19/16,19,Auto Theft,3B40,Strip Business Center Parking Lot,4500-4599,AIRLINE,DR,-,1
5/17/16,23,Aggravated Assault,3B40,"Road, Street, or Sidewalk",UNK,2,ST,-,1
5/17/16,19,Theft,3B40,Other Parking Lot,3800-3899,DISTRIBUTION,BLVD,-,1
5/17/16,16,Theft,3B40,Service or Gas Station,200-299,CROSSTIMBERS,-,W,1
5/17/16,16,Theft,3B40,"Gym, Recreat, Club House, Indoor Pool, Spa",3900-3999,SHEPHERD,DR,N,1
5/18/16,13,Theft,3B40,Drug Store or Medical Supply,4100-4199,SHEPHERD,DR,N,1
5/13/16,13,Theft,3B40,Vehicle/Auto Sales/Lease/Auto Parts Store,4800-4899,SHEPHERD,DR,N,1
5/13/16,9,Aggravated Assault,3B40,"Road, Street, or Sidewalk",4400-4499,AIRLINE,DR,-,1
5/13/16,3,Burglary,3B40,Vehicle/Auto Sales/Lease/Auto Parts Store,4800-4899,SHEPHERD,DR,N,1
5/12/16,13,Aggravated Assault,3B40,"Road, Street, or Sidewalk",8200-8299,MAIN,-,N,1
5/12/16,17,Aggravated Assault,3B40,"Road, Street, or Sidewalk",3800-3899,CORTLANDT,ST,-,1
5/11/16,16,Theft,3B40,Residence or House,600-699,WESTCROSS,-,-,1
5/11/16,19,Aggravated Assault,3B40,Apartment,4400-4499,SHEPHERD,DR,N,1
5/11/16,21,Burglary,3B40,Residence or House,800-899,35TH,ST,E,1
5/11/16,21,Rape,3B40,Apartment,800-899,VICTORIA,DR,-,1
5/11/16,15,Theft,3B40,Miscellaneous Business (Non-Specific),UNK,NORTH,FWY,-,1
5/11/16,3,Burglary,3B40,Vehicle/Auto Sales/Lease/Auto Parts Store,4800-4899,SHEPHERD,DR,N,1
5/10/16,10,Theft,3B40,"Other, Unknown, or Not Listed",4500-4599,SHEPHERD,DR,N,1
5/10/16,15,Theft,3B40,Residence or House,800-899,LOOP,-,N,1
5/15/16,19,Burglary,3B40,Residence or House,700-799,40TH,ST,E,1
5/14/16,20,Auto Theft,3B40,Apartment Parking Lot,500-599,CROSSTIMBERS,-,W,1
5/15/16,10,Burglary,3B40,"Church, Synagogue, or Temple",4400-4499,HAYGOOD,-,-,1
5/14/16,16,Theft,3B40,Other Parking Lot,4400-4499,SHEPHERD,DR,N,1
5/13/16,20,Theft,3B40,Department or Discount Store,4400-4499,NORTH,FWY,-,1
5/31/16,15,Theft,3B40,"Other, Unknown, or Not Listed",300-399,37TH,ST,E,1
5/30/16,1,Theft,3B50,"Road, Street, or Sidewalk",7400-7499,HELMERS,ST,-,1
5/30/16,5,Aggravated Assault,3B50,Apartment,700-799,BENNINGTON,ST,-,1
5/29/16,15,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
5/29/16,17,Theft,3B50,Grocery Store or Supermarket,4400-4499,NORTH,FWY,-,1
5/29/16,17,Theft,3B50,Other Parking Lot,4400-4499,NORTH,FWY,-,1
5/29/16,20,Auto Theft,3B50,Residence or House,100-199,MELBOURNE,-,-,1
5/28/16,22,Robbery,3B50,Commercial Parking Lot or Garage,7400-7499,FULTON,ST,-,1
5/28/16,20,Theft,3B50,Grocery Store or Supermarket Parking Lot,4400-4499,NORTH,FWY,-,1
5/28/16,17,Aggravated Assault,3B50,Convenience Store,8200-8299,FULTON,ST,-,1
5/28/16,17,Auto Theft,3B50,Strip Business Center Parking Lot,4400-4499,NORTH,FWY,-,1
5/28/16,13,Theft,3B50,Mall Parking Lot,4400-4499,NORTH,FWY,-,1
5/30/16,12,Theft,3B50,Miscellaneous Business (Non-Specific),4400-4499,NORTH,FWY,-,1
5/30/16,17,Aggravated Assault,3B50,Clothing Store,4400-4499,NORTH,FWY,-,1
5/30/16,16,Theft,3B50,Strip Business Center Parking Lot,4400-4499,NORTH,FWY,-,1
5/27/16,20,Burglary,3B50,Residence or House,100-199,THERON,-,-,1
5/27/16,13,Burglary,3B50,Residence or House,900-999,POST,-,-,1
5/27/16,13,Auto Theft,3B50,Grocery Store or Supermarket Parking Lot,4700-4799,AIRLINE,DR,-,1
5/27/16,15,Theft,3B50,Clothing Store,4400-4499,NORTH,FWY,-,1
5/27/16,10,Auto Theft,3B50,Bar or Night Club Parking Lot,7700-7799,HARDY,RD,W,1
5/27/16,12,Auto Theft,3B50,Grocery Store or Supermarket,4700-4799,AIRLINE,DR,-,1
5/26/16,12,Theft,3B50,Residence or House,UNK,2,-,-,1
5/26/16,17,Robbery,3B50,Strip Business Center Parking Lot,4400-4499,NORTH,FWY,-,1
5/24/16,12,Theft,3B50,"Factory, Manufacturing, or Industrial",500-599,ROGERS,ST,E,1
5/25/16,16,Auto Theft,3B50,Apartment Parking Lot,300-399,BERRY,RD,-,1
5/25/16,11,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,2
5/25/16,6,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
5/25/16,5,Auto Theft,3B50,Apartment Parking Lot,600-699,BERRY,RD,-,1
5/22/16,14,Theft,3B50,Specialty Store (Non-Specific),4400-4499,NORTH,FWY,-,1
5/22/16,13,Theft,3B50,Other Parking Lot,4300-4399,NORTH,FWY,-,1
5/22/16,21,Auto Theft,3B50,Strip Business Center Parking Lot,4400-4499,NORTH,FWY,-,1
5/22/16,18,Theft,3B50,Restaurant or Cafeteria,UNK,CROSSTIMBERS,-,E,1
5/22/16,7,Theft,3B50,Restaurant or Cafeteria Parking Lot,UNK,CROSSTIMBERS,-,E,1
5/22/16,6,Burglary,3B50,Office Building,4900-4999,AIRLINE,DR,-,1
5/22/16,12,Auto Theft,3B50,"Road, Street, or Sidewalk",6700-6799,AMASA,ST,-,1
5/22/16,12,Theft,3B50,Miscellaneous Business (Non-Specific),100-199,CROSSTIMBERS,-,E,1
5/23/16,18,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
5/23/16,22,Aggravated Assault,3B50,Residence or House,8800-8899,IRVINGTON,BLVD,-,1
5/23/16,14,Theft,3B50,Residence or House,900-999,WESTFORD,-,-,1
5/23/16,7,Theft,3B50,Miscellaneous Business (Non-Specific),4400-4499,NORTH,FWY,-,1
5/23/16,10,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
5/21/16,12,Theft,3B50,Miscellaneous Business (Non-Specific),4400-4499,NORTH,FWY,-,1
5/21/16,20,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
5/21/16,17,Burglary,3B50,Miscellaneous Business (Non-Specific),4100-4199,NORTH,FWY,-,1
5/21/16,16,Theft,3B50,"Road, Street, or Sidewalk",1100-1199,DUFF,LN,-,1
5/21/16,14,Theft,3B50,Grocery Store or Supermarket,4400-4499,NORTH,FWY,-,1
5/1/16,11,Auto Theft,3B50,Grocery Store or Supermarket Parking Lot,4400-4499,NORTH,FWY,-,1
5/1/16,8,Burglary,3B50,Office Building,4200-4299,NORTH,FWY,-,1
5/1/16,5,Aggravated Assault,3B50,"Road, Street, or Sidewalk",600-699,BERRY,RD,-,1
5/1/16,3,Theft,3B50,Residence or House,UNK,PENWAY,-,-,1
5/1/16,1,Aggravated Assault,3B50,Apartment,UNK,WELLFORD,-,-,1
5/2/16,17,Aggravated Assault,3B50,Other Parking Lot,3900-3999,NORTH,FWY,-,1
5/2/16,13,Theft,3B50,Strip Business Center Parking Lot,4400-4499,NORTH,FWY,-,1
5/2/16,19,Aggravated Assault,3B50,Warehouse,100-199,REID,-,-,1
5/2/16,23,Theft,3B50,Grocery Store or Supermarket Parking Lot,4400-4499,NORTH,FWY,-,1
5/2/16,9,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
5/1/16,14,Robbery,3B50,Freeway Service Road,700-799,BURRESS,ST,E,1
5/1/16,14,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
5/1/16,19,Auto Theft,3B50,Grocery Store or Supermarket Parking Lot,4700-4799,AIRLINE,DR,-,1
5/5/16,15,Theft,3B50,Strip Business Center Parking Lot,5300-5399,NORTH,FWY,-,1
5/5/16,22,Auto Theft,3B50,Other Parking Lot,4400-4499,NORTH,FWY,-,1
5/6/16,20,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
5/6/16,18,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
5/6/16,14,Theft,3B50,,4400-4499,NORTH,FWY,-,1
5/6/16,15,Theft,3B50,Restaurant or Cafeteria Parking Lot,7200-7299,IRVINGTON,BLVD,-,1
5/6/16,14,Robbery,3B50,"Electronics Store, Electrical Supplies",8600-8699,IRVINGTON,BLVD,-,1
5/5/16,4,Robbery,3B50,Restaurant or Cafeteria,UNK,CROSSTIMBERS,-,E,1
5/4/16,18,Auto Theft,3B50,Convenience Store Parking Lot,700-799,CROSSTIMBERS,-,E,1
5/4/16,10,Burglary,3B50,Miscellaneous Business (Non-Specific),5200-5299,AIRLINE,DR,-,1
5/4/16,10,Aggravated Assault,3B50,Residence or House,200-299,VAN MOLAN,-,-,1
5/9/16,13,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
5/9/16,10,Theft,3B50,Grocery Store or Supermarket,4400-4499,NORTH,FWY,-,1
5/9/16,18,Theft,3B50,Drug Store or Medical Supply,4300-4399,NORTH,FWY,-,1
5/9/16,15,Theft,3B50,Grocery Store or Supermarket,4400-4499,NORTH,FWY,-,1
5/9/16,20,Theft,3B50,Grocery Store or Supermarket Parking Lot,4400-4499,NORTH,FWY,-,1
5/7/16,20,Aggravated Assault,3B50,"Road, Street, or Sidewalk",7000-7099,FULTON,ST,-,2
5/7/16,17,Auto Theft,3B50,Residence or House,900-999,BENNINGTON,ST,-,1
5/7/16,14,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
5/7/16,11,Aggravated Assault,3B50,Apartment,7400-7499,HELMERS,ST,-,1
5/8/16,5,Aggravated Assault,3B50,"Road, Street, or Sidewalk",8500-8599,FULTON,ST,-,2
5/8/16,12,Auto Theft,3B50,Mall Parking Lot,4400-4499,NORTH,FWY,-,1
5/8/16,17,Auto Theft,3B50,Mall Parking Lot,4400-4499,NORTH,FWY,-,1
5/13/16,19,Theft,3B50,Residence or House,100-199,DEERFIELD,ST,-,1
5/13/16,22,Robbery,3B50,Strip Business Center Parking Lot,4400-4499,NORTH,FWY,-,1
5/14/16,6,Auto Theft,3B50,Miscellaneous Business (Non-Specific),5200-5299,AIRLINE,DR,-,1
5/14/16,15,Theft,3B50,Convenience Store Parking Lot,4600-4699,NORTH,FWY,-,1
5/14/16,14,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
5/14/16,11,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
5/15/16,16,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
5/15/16,15,Theft,3B50,Department or Discount Store,700-799,POST,-,-,1
5/14/16,23,Auto Theft,3B50,Bank or Savings Institution Parking Lot,900-999,BURRESS,ST,E,1
5/15/16,6,Theft,3B50,Bar or Night Club,1200-1299,POST,-,-,1
5/15/16,20,Auto Theft,3B50,Mall Parking Lot,4400-4499,NORTH,FWY,-,1
5/16/16,8,Theft,3B50,Department or Discount Store,4700-4799,AIRLINE,DR,-,1
5/15/16,23,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
5/15/16,23,Robbery,3B50,Grocery Store or Supermarket Parking Lot,8600-8699,IRVINGTON,BLVD,-,1
5/16/16,9,Robbery,3B50,,4300-4399,NORTH,FWY,-,1
5/17/16,11,Auto Theft,3B50,Residence or House,100-199,DEERFIELD,ST,-,2
5/17/16,13,Theft,3B50,Other Parking Lot,100-199,CROSSTIMBERS,-,E,1
5/16/16,16,Auto Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
5/16/16,16,Auto Theft,3B50,Strip Business Center Parking Lot,4400-4499,NORTH,FWY,-,1
5/16/16,16,Theft,3B50,Miscellaneous Business (Non-Specific),UNK,NORTH,FWY,-,1
5/10/16,16,Theft,3B50,Restaurant or Cafeteria Parking Lot,UNK,CROSSTIMBERS,-,E,1
5/10/16,14,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
5/10/16,10,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
5/10/16,8,Theft,3B50,Apartment,600-699,BERRY,RD,-,1
5/9/16,23,Theft,3B50,Convenience Store Parking Lot,100-199,CROSSTIMBERS,-,E,1
5/11/16,16,Robbery,3B50,Specialty Store (Non-Specific),200-299,CROSSTIMBERS,-,E,1
5/11/16,21,Robbery,3B50,Strip Business Center Parking Lot,4400-4499,NORTH,FWY,-,1
5/12/16,18,Aggravated Assault,3B50,Driveway,6500-6599,ENID,ST,-,1
5/12/16,18,Burglary,3B50,Apartment,300-399,BERRY,RD,-,1
5/12/16,14,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
5/12/16,14,Theft,3B50,Apartment,8600-8699,META,-,-,1
5/12/16,10,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
5/18/16,17,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
5/18/16,18,Auto Theft,3B50,Miscellaneous Business (Non-Specific),UNK,LYERLY,-,-,1
5/18/16,2,Burglary,3B50,Restaurant or Cafeteria,4400-4499,NORTH,FWY,-,1
5/18/16,8,Aggravated Assault,3B50,Residence or House,1000-1099,KNIGHT,-,-,1
5/18/16,9,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
5/19/16,20,Aggravated Assault,3B50,Residence or House,UNK,TRENWOOD,LN,-,1
5/19/16,16,Burglary,3B50,Residence or House,700-799,WAINWRIGHT,-,-,1
5/19/16,11,Theft,3B50,Miscellaneous Business (Non-Specific),300-399,KING,-,-,1
5/31/16,15,Robbery,3B50,Strip Business Center Parking Lot,4400-4499,NORTH,FWY,-,1
5/31/16,21,Auto Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
5/30/16,20,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
5/31/16,9,Theft,3B50,Residence or House,700-799,DOVERSIDE,ST,-,1
5/21/16,14,Theft,4F10,Sporting Goods or Gun Shops,9700-9799,KATY,FWY,-,1
5/21/16,7,Theft,4F10,Residence or House,9400-9499,LONG POINT,RD,-,1
5/21/16,6,Auto Theft,4F10,Apartment Parking Lot,2100-2199,SHADOWDALE,DR,-,1
5/20/16,19,Theft,4F10,Grocery Store or Supermarket,9700-9799,KATY,FWY,-,1
5/23/16,10,Theft,4F10,Commercial Parking Lot or Garage,10100-10199,LONG POINT,RD,-,1
5/23/16,10,Theft,4F10,Strip Business Center Parking Lot,10600-10699,SHADOW WOOD,-,-,1
5/23/16,11,Burglary,4F10,Residence or House,10000-10099,TIMBEROAK,DR,-,1
5/23/16,23,Theft,4F10,Apartment,1300-1399,GESSNER,RD,-,1
5/23/16,18,Theft,4F10,Apartment Parking Lot,1700-1799,GESSNER,DR,-,1
5/22/16,17,Theft,4F10,Grocery Store or Supermarket,9700-9799,KATY,FWY,-,1
5/25/16,16,Burglary,4F10,Residence or House,10000-10099,HADDINGTON,DR,-,1
5/25/16,18,Burglary,4F10,Residence or House,10000-10099,HADDINGTON,DR,-,1
5/24/16,13,Burglary,4F10,Residence or House,10000-10099,LAZY OAKS,-,-,1
5/24/16,9,Theft,4F10,Bank or Savings Institution Parking Lot,9700-9799,KATY,FWY,-,1
5/24/16,7,Theft,4F10,Driveway,1600-1699,IMPERIAL CROWN,-,-,1
5/24/16,1,Theft,4F10,Apartment Parking Lot,10000-10099,KATY,FWY,-,1
5/26/16,17,Aggravated Assault,4F10,Apartment Parking Lot,2100-2199,SHADOWDALE,DR,-,1
5/27/16,5,Auto Theft,4F10,Apartment Parking Lot,10100-10199,WESTVIEW,DR,-,1
5/27/16,16,Burglary,4F10,Residence or House,10200-10299,NEUENS,RD,-,1
5/27/16,18,Theft,4F10,Restaurant or Cafeteria Parking Lot,1600-1699,GESSNER,DR,-,1
5/30/16,16,Burglary,4F10,Residence or House,10200-10299,MOORBERRY,LN,-,1
5/30/16,14,Theft,4F10,Residence or House,10600-10699,IVYRIDGE,-,-,1
5/28/16,9,Theft,4F10,Restaurant or Cafeteria Parking Lot,10500-10599,KATY,FWY,-,1
5/28/16,0,Theft,4F10,Grocery Store or Supermarket Parking Lot,1100-1199,BUNKER HILL,RD,-,1
5/29/16,17,Theft,4F10,Service or Gas Station,1400-1499,WITTE,RD,-,1
5/29/16,16,Auto Theft,4F10,Apartment Parking Lot,10100-10199,WESTVIEW,DR,-,1
5/7/16,23,Theft,4F10,Restaurant or Cafeteria Parking Lot,9900-9999,KATY,FWY,-,1
5/7/16,2,Theft,4F10,Restaurant or Cafeteria Parking Lot,9700-9799,KATY,FWY,-,1
5/7/16,18,Robbery,4F10,Grocery Store or Supermarket Parking Lot,9400-9499,LONG POINT,RD,-,1
5/9/16,16,Aggravated Assault,4F10,Apartment,1600-1699,WITTE,RD,-,1
5/4/16,10,Theft,4F10,Grocery Store or Supermarket,9700-9799,KATY,FWY,-,1
5/4/16,13,Theft,4F10,Strip Business Center Parking Lot,9700-9799,KATY,FWY,-,1
5/4/16,19,Theft,4F10,Apartment Parking Lot,10000-10099,KATY,FWY,-,1
5/5/16,3,Burglary,4F10,Restaurant or Cafeteria Parking Lot,1400-1499,SAM HOUSTON,PKWY,W,1
5/5/16,3,Burglary,4F10,Restaurant or Cafeteria,1800-1899,SAM HOUSTON,PKWY,W,1
5/6/16,14,Theft,4F10,Restaurant or Cafeteria,1600-1699,GESSNER,RD,-,1
5/2/16,8,Auto Theft,4F10,Apartment Parking Lot,1500-1599,GESSNER,DR,-,1
5/2/16,7,Theft,4F10,Restaurant or Cafeteria Parking Lot,9700-9799,KATY,FWY,-,1
5/2/16,6,Theft,4F10,Restaurant or Cafeteria Parking Lot,9700-9799,KATY,FWY,-,1
5/3/16,7,Burglary,4F10,Miscellaneous Business (Non-Specific),10600-10699,SHADOW WOOD,-,-,1
5/2/16,14,Theft,4F10,Driveway,10400-10499,METRONOME,-,-,1
5/19/16,13,Burglary,4F10,Residence or House,10000-10099,TIMBEROAK,DR,-,1
5/19/16,7,Theft,4F10,Restaurant or Cafeteria Parking Lot,9700-9799,KATY,FWY,-,1
5/19/16,16,Theft,4F10,Service or Gas Station,10400-10499,KATY,FWY,-,1
5/19/16,18,Burglary,4F10,Residence or House,9900-9999,WARWANA,-,-,1
5/17/16,17,Burglary,4F10,Residence or House,10000-10099,TIMBEROAK,DR,-,1
5/18/16,19,Theft,4F10,Rental Storage Facility,1700-1799,ELMVIEW,DR,-,1
5/19/16,4,Auto Theft,4F10,Apartment Parking Lot,10100-10199,WESTVIEW,DR,-,1
5/18/16,14,Burglary,4F10,Residence or House,10000-10099,TIMBERWOOD,-,-,1
5/18/16,14,Theft,4F10,Department or Discount Store,9700-9799,KATY,FWY,-,1
5/18/16,16,Auto Theft,4F10,Service or Gas Station,9300-9399,LONG POINT,RD,-,1
5/13/16,16,Burglary,4F10,Residence or House,10000-10099,HADDINGTON,DR,-,1
5/11/16,17,Theft,4F10,Pool Hall or Game Room,9400-9499,LONG POINT,RD,-,1
5/10/16,22,Burglary,4F10,Apartment,1600-1699,WITTE,RD,-,1
5/17/16,12,Auto Theft,4F10,Commercial Parking Lot or Garage,1100-1199,LUMPKIN,-,-,1
5/16/16,10,Theft,4F10,Residence or House,10300-10399,SHADOW OAKS,-,-,1
5/16/16,13,Theft,4F10,Bar or Night Club Parking Lot,10500-10599,KATY,FWY,-,1
5/16/16,13,Theft,4F10,Grocery Store or Supermarket Parking Lot,9700-9799,KATY,FWY,-,1
5/15/16,20,Burglary,4F10,Residence or House,1500-1599,WITTE,RD,-,1
5/15/16,18,Theft,4F10,Grocery Store or Supermarket,9700-9799,KATY,FWY,-,1
5/15/16,1,Burglary,4F10,Miscellaneous Business (Non-Specific),1600-1699,GESSNER,DR,-,1
5/15/16,14,Theft,4F10,Grocery Store or Supermarket Parking Lot,9700-9799,KATY,FWY,-,1
5/15/16,9,Burglary,4F10,"Church, Synagogue, or Temple",1300-1399,GESSNER,RD,-,1
5/31/16,4,Robbery,4F10,Bar or Night Club Parking Lot,1400-1499,WITTE,RD,-,1
5/30/16,4,Theft,4F20,Apartment,3100-3199,CRESTDALE,DR,-,1
5/29/16,23,Aggravated Assault,4F20,Apartment Parking Lot,3100-3199,CRESTDALE,DR,-,1
5/29/16,23,Aggravated Assault,4F20,"Road, Street, or Sidewalk",9500-9599,KEMPWOOD,-,-,1
5/28/16,1,Theft,4F20,Strip Business Center Parking Lot,10100-10199,HAMMERLY,-,-,1
5/28/16,1,Robbery,4F20,Apartment Parking Lot,3100-3199,CRESTDALE,DR,-,1
5/28/16,8,Theft,4F20,Apartment,9500-9599,KERRWOOD,LN,-,1
5/28/16,12,Burglary,4F20,Residence or House,2000-2099,ELMVIEW,DR,-,1
5/28/16,13,Theft,4F20,Other Parking Lot,9900-9999,HIDDEN SHADYBROOK,DR,-,1
5/30/16,14,Burglary,4F20,Apartment,10500-10599,HAMMERLY,-,-,1
5/27/16,13,Theft,4F20,Other Parking Lot,10700-10799,HAMMERLY,-,-,1
5/27/16,8,Theft,4F20,Residence or House,10100-10199,KEMPWOOD,-,-,1
5/26/16,19,Robbery,4F20,Apartment,2400-2499,SAM HOUSTON,PKWY,W,1
5/26/16,9,Theft,4F20,Apartment Parking Lot,3100-3199,CRESTDALE,DR,-,1
5/26/16,11,Burglary,4F20,Residence or House,10100-10199,KNOBOAK,DR,-,1
5/26/16,11,Burglary,4F20,Restaurant or Cafeteria,2500-2599,GESSNER,DR,-,1
5/26/16,7,Burglary,4F20,Commercial Building,2500-2599,GESSNER,DR,-,1
5/24/16,11,Burglary,4F20,Miscellaneous Business (Non-Specific),1900-1999,GESSNER,DR,-,1
5/22/16,13,Theft,4F20,Apartment Parking Lot,10000-10099,HAMMERLY,-,-,1
5/22/16,20,Theft,4F20,"Road, Street, or Sidewalk",10000-10099,HAMMERLY,-,-,1
5/22/16,8,Theft,4F20,Laundry or Dry Cleaners Parking Lot,2500-2599,GESSNER,DR,-,1
5/23/16,13,Theft,4F20,Apartment Parking Lot,2100-2199,GESSNER,DR,-,1
5/20/16,15,Burglary,4F20,Apartment,10500-10599,HAMMERLY,BLVD,-,1
5/20/16,13,Theft,4F20,Commercial Parking Lot or Garage,10800-10899,ALCOTT,DR,-,1
5/20/16,10,Robbery,4F20,Bank,2300-2399,GESSNER,DR,-,1
5/20/16,0,Robbery,4F20,Apartment Parking Lot,10500-10599,HAMMERLY,-,-,1
5/20/16,6,Aggravated Assault,4F20,Service or Gas Station,2700-2799,GESSNER,DR,-,1
5/21/16,12,Burglary,4F20,Apartment,10500-10599,HAMMERLY,-,-,1
5/21/16,12,Burglary,4F20,Residence or House,11800-11899,FAIRHOLLOW,LN,S,1
5/21/16,9,Theft,4F20,"Road, Street, or Sidewalk",9900-9999,HORNPIPE,LN,-,1
5/21/16,15,Theft,4F20,"Other, Unknown, or Not Listed",10000-10099,HAMMERLY,BLVD,-,1
5/21/16,21,Theft,4F20,Miscellaneous Business (Non-Specific),10100-10199,HAMMERLY,-,-,1
5/1/16,2,Auto Theft,4F20,Residence or House,9500-9599,HAMMERLY,-,-,1
5/1/16,9,Theft,4F20,Driveway,3000-3099,FONTANA,-,-,1
5/3/16,8,Auto Theft,4F20,Residence or House,2800-2899,BERNADETTE,LN,-,1
5/3/16,8,Theft,4F20,Driveway,2700-2799,BERNADETTE,LN,-,1
5/2/16,19,Theft,4F20,Residence or House,2000-2099,STILLWOOD,-,-,1
5/2/16,9,Theft,4F20,Commercial Parking Lot or Garage,4500-4599,STANFORD,CT,-,1
5/1/16,16,Theft,4F20,"Road, Street, or Sidewalk",4900-4999,LAURELDALE,-,E,1
5/1/16,12,Theft,4F20,Apartment,10200-10299,CENTREPARK,DR,-,1
5/6/16,5,Theft,4F20,Bus Station,2200-2299,GESSNER,DR,-,1
5/5/16,13,Rape,4F20,Residence or House,3100-3199,CRESTDALE,DR,-,1
5/5/16,11,Burglary,4F20,Residence or House,3000-3099,GESSNER,DR,-,1
5/5/16,7,Burglary,4F20,Apartment,3100-3199,CRESTDALE,DR,-,1
5/4/16,21,Theft,4F20,Service or Gas Station,11700-11799,CLAY,RD,-,1
5/4/16,23,Robbery,4F20,Restaurant or Cafeteria,1900-1999,GESSNER,DR,-,1
5/4/16,16,Auto Theft,4F20,Service or Gas Station,2200-2299,GESSNER,DR,-,1
5/3/16,8,Burglary,4F20,Residence or House,2700-2799,BERNADETTE,LN,-,1
5/9/16,11,Auto Theft,4F20,Other Parking Lot,10400-10499,CLAY,RD,-,1
5/7/16,12,Theft,4F20,Grocery Store or Supermarket,2300-2399,GESSNER,DR,-,1
5/7/16,22,Burglary,4F20,Residence or House,11900-11999,MOUNTAIN RIDGE,RD,-,1
5/8/16,22,Aggravated Assault,4F20,Apartment,3100-3199,CRESTDALE,DR,-,1
5/15/16,14,Theft,4F20,Apartment,2800-2899,TEAGUE,RD,-,1
5/15/16,13,Theft,4F20,Driveway,10500-10599,JUNIPER GLEN,DR,-,1
5/15/16,4,Burglary,4F20,Service or Gas Station,4300-4399,SAM HOUSTON,PKWY,W,1
5/15/16,6,Auto Theft,4F20,Hotel or Motel Parking Lot,11400-11499,CLAY,RD,-,1
5/14/16,20,Theft,4F20,Apartment Parking Lot,10000-10099,HAMMERLY,-,-,1
5/14/16,21,Aggravated Assault,4F20,Apartment,2400-2499,SAM HOUSTON,PKWY,W,1
5/14/16,16,Auto Theft,4F20,Apartment Parking Lot,3100-3199,CRESTDALE,DR,-,1
5/14/16,16,Theft,4F20,Hospital Parking Lot,2800-2899,GESSNER,DR,-,1
5/17/16,13,Theft,4F20,"Road, Street, or Sidewalk",9900-9999,KEMP FOREST,-,-,1
