Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
4/16/16,13,Theft,1.50E+11,Grocery Store or Supermarket Parking Lot,4700-4799,BEECHNUT,ST,-,1
4/16/16,21,Theft,1.50E+11,,4700-4799,BEECHNUT,ST,-,1
4/16/16,19,Auto Theft,1.50E+11,Driveway,5300-5399,BRAESHEATHER,DR,-,1
4/20/16,15,Theft,1.50E+11,Restaurant or Cafeteria,4700-4799,BEECHNUT,ST,-,1
4/20/16,15,Theft,1.50E+11,Mall Common Area,700-799,MEYERLAND PLAZA,-,-,1
4/21/16,6,Auto Theft,1.50E+11,Driveway,5500-5599,INDIGO,-,-,1
4/19/16,17,Burglary,1.50E+11,Apartment,8900-8999,BRAESMONT,DR,-,1
4/19/16,18,Auto Theft,1.50E+11,"Road, Street, or Sidewalk",9200-9299,BURDINE,ST,-,1
4/20/16,10,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
4/19/16,13,Burglary,1.50E+11,Apartment,9200-9299,BURDINE,ST,-,1
4/19/16,9,Theft,1.50E+11,Miscellaneous Business (Non-Specific),5600-5699,BRAESWOOD,BLVD,-,1
4/19/16,6,Theft,1.50E+11,Residence or House,5500-5599,KULDELL,DR,-,1
4/18/16,11,Auto Theft,1.50E+11,Apartment Parking Lot,9600-9699,GLENFIELD,CT,-,1
4/6/16,16,Robbery,1.50E+11,Service or Gas Station,5300-5399,BRAESWOOD,BLVD,N,1
4/6/16,18,Theft,1.50E+11,Residence or House,5900-5999,JACKWOOD,-,-,1
4/6/16,8,Theft,1.50E+11,Apartment Parking Lot,6500-6599,WANDA,LN,-,1
4/7/16,18,Theft,1.50E+11,"Road, Street, or Sidewalk",5900-5999,YARWELL,DR,-,1
4/7/16,11,Theft,1.50E+11,Grocery Store or Supermarket Parking Lot,5400-5499,BRAESWOOD,BLVD,S,1
4/7/16,13,Burglary,1.50E+11,Residence or House,9100-9199,LANDSDOWNE,DR,-,1
4/7/16,9,Theft,1.50E+11,,9600-9699,GLENFIELD,CT,-,1
4/5/16,18,Burglary,1.50E+11,Apartment,5400-5499,BRAESWOOD,BLVD,N,1
4/5/16,13,Theft,1.50E+11,Apartment Parking Lot,8900-8999,CHIMNEY ROCK,RD,-,1
4/5/16,2,Theft,1.50E+11,Apartment Parking Lot,4600-4699,BRAESWOOD,BLVD,S,1
4/4/16,16,Robbery,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
4/4/16,6,Auto Theft,1.50E+11,Apartment Parking Lot,4600-4699,BRAESWOOD,BLVD,S,1
4/4/16,12,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
4/1/16,2,Rape,1.50E+11,"Hotel, Motel, Inn, Etc.",4900-4999,BRAESHEATHER,DR,-,1
4/1/16,15,Burglary,1.50E+11,Residence or House,5200-5299,BRAESHEATHER,DR,-,1
4/2/16,13,Theft,1.50E+11,Mall Parking Lot,4700-4799,BEECHNUT,ST,-,1
4/2/16,21,Robbery,1.50E+11,Strip Business Center Parking Lot,5300-5399,BRAESWOOD,BLVD,N,1
4/3/16,7,Burglary,1.50E+11,Residence or House,5300-5399,JASON,-,-,1
4/3/16,12,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
4/3/16,17,Theft,1.50E+11,Department or Discount Store,300-399,MEYERLAND PLAZA,-,-,1
4/3/16,17,Theft,1.50E+11,"Road, Street, or Sidewalk",5700-5799,BRAESVALLEY,DR,-,1
4/3/16,16,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
4/10/16,2,Burglary,1.50E+11,Apartment,9000-9099,BRAESMONT,DR,-,1
4/8/16,11,Theft,1.50E+11,Department or Discount Store,300-399,MEYERLAND PLAZA,-,-,1
4/8/16,11,Theft,1.50E+11,"Road, Street, or Sidewalk",5500-5599,CHELTENHAM,DR,-,1
4/8/16,9,Burglary,1.50E+11,Residence or House,5700-5799,ARIEL,ST,-,1
4/8/16,9,Theft,1.50E+11,Miscellaneous Business (Non-Specific),4700-4799,BEECHNUT,ST,-,1
4/8/16,8,Auto Theft,1.50E+11,Residence or House,5700-5799,BIRDWOOD,RD,-,1
4/8/16,8,Theft,1.50E+11,Residence or House,5400-5499,BRAESVALLEY,DR,-,1
4/8/16,14,Theft,1.50E+11,Commercial Building,700-799,MEYERLAND PLAZA,-,-,1
4/8/16,13,Burglary,1.50E+11,Residence or House,5400-5499,DARNELL,ST,-,1
4/8/16,13,Theft,1.50E+11,Clothing Store,200-299,MEYERLAND PLAZA,-,-,1
4/8/16,13,Theft,1.50E+11,Apartment Parking Lot,5400-5499,BRAESVALLEY,DR,-,1
4/8/16,13,Theft,1.50E+11,Service or Gas Station,5400-5499,BRAESWOOD,BLVD,N,1
4/8/16,17,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
4/8/16,18,Burglary,1.50E+11,Residence or House,5400-5499,JACKWOOD,-,-,1
4/9/16,13,Theft,1.50E+11,Department or Discount Store,300-399,MEYERLAND PLAZA,-,-,1
4/9/16,12,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
4/9/16,17,Theft,1.50E+11,Grocery Store or Supermarket,5600-5699,BEECHNUT,ST,-,1
4/8/16,22,Theft,1.50E+11,Restaurant or Cafeteria Parking Lot,5500-5599,BEECHNUT,ST,-,1
4/27/16,22,Theft,1.50E+11,Grocery Store or Supermarket Parking Lot,9700-9799,HILLCROFT AVEN,-,-,1
4/28/16,19,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
4/28/16,16,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
4/28/16,13,Theft,1.50E+11,Department or Discount Store,300-399,MEYERLAND PLAZA,-,-,1
4/28/16,12,Theft,1.50E+11,Other Parking Lot,8600-8699,ENDICOTT,LN,-,1
4/28/16,12,Theft,1.50E+11,Apartment Parking Lot,9600-9699,GLENFIELD,CT,-,1
4/26/16,0,Theft,1.50E+11,Grocery Store or Supermarket,10200-10299,POST OAK,RD,S,1
4/25/16,22,Theft,1.50E+11,"Gym, Recreat, Club House, Indoor Pool, Spa",8600-8699,ENDICOTT,LN,-,1
4/25/16,15,Burglary,1.50E+11,Residence or House,6200-6299,WIGTON,DR,-,1
4/25/16,12,Theft,1.50E+11,Department or Discount Store,5600-5699,BEECHNUT,ST,-,1
4/27/16,8,Theft,1.50E+11,Apartment Parking Lot,9700-9799,GLENFIELD,CT,-,1
4/26/16,10,Theft,1.50E+11,Apartment Laundry,5900-5999,BRAESWOOD,BLVD,N,1
4/26/16,18,Theft,1.50E+11,Grocery Store or Supermarket,300-399,MEYERLAND PLAZA,-,-,1
4/21/16,18,Theft,1.50E+11,Restaurant or Cafeteria,4800-4899,BEECHNUT,ST,-,1
4/22/16,5,Theft,1.50E+11,Apartment Parking Lot,5400-5499,BIRDWOOD,RD,-,1
4/21/16,13,Theft,1.50E+11,Department or Discount Store,300-399,MEYERLAND PLAZA,-,-,1
4/21/16,13,Theft,1.50E+11,Driveway,5800-5899,CAREW,-,-,1
4/21/16,11,Theft,1.50E+11,Residence or House,4600-4699,BRAESWOOD,BLVD,S,1
4/21/16,12,Burglary,1.50E+11,Residence or House,9400-9499,BRAESHEATHER,CT,-,1
4/21/16,13,Robbery,1.50E+11,Other Parking Lot,4800-4899,BEECHNUT,ST,-,1
4/21/16,16,Theft,1.50E+11,Miscellaneous Business (Non-Specific),700-799,MEYERLAND PLAZA,-,-,1
4/22/16,21,Theft,1.50E+11,Strip Business Center Parking Lot,4800-4899,BEECHNUT,ST,-,1
4/22/16,13,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,2
4/22/16,15,Theft,1.50E+11,"Other, Unknown, or Not Listed",5500-5599,DARNELL,ST,-,1
4/23/16,16,Auto Theft,1.50E+11,Strip Business Center Parking Lot,5300-5399,BRAESWOOD,BLVD,N,1
4/23/16,11,Theft,1.50E+11,Strip Business Center Parking Lot,4700-4799,BEECHNUT,ST,-,1
4/24/16,8,Auto Theft,1.50E+11,"Road, Street, or Sidewalk",5800-5899,INDIGO,-,-,1
4/23/16,19,Theft,1.50E+11,Department or Discount Store,200-299,MEYERLAND PLAZA,-,-,1
4/24/16,13,Theft,1.50E+11,Department or Discount Store,300-399,MEYERLAND PLAZA,-,-,1
4/24/16,17,Theft,1.50E+11,Department or Discount Store,300-399,MEYERLAND PLAZA,-,-,1
4/29/16,12,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
4/29/16,15,Theft,1.50E+11,"Road, Street, or Sidewalk",5000-5099,JASON,-,-,1
4/20/16,11,Theft,1.50E+21,Service or Gas Station,10700-10799,POST OAK,RD,S,1
4/21/16,1,Robbery,1.50E+21,Grocery Store or Supermarket Parking Lot,10300-10399,POST OAK,RD,S,1
4/20/16,15,Theft,1.50E+21,Grocery Store or Supermarket Parking Lot,10800-10899,POST OAK,RD,S,1
4/16/16,18,Auto Theft,1.50E+21,Driveway,5900-5999,VICKIJOHN,DR,-,1
4/16/16,12,Robbery,1.50E+21,Grocery Store or Supermarket Parking Lot,10300-10399,POST OAK,RD,S,1
4/17/16,17,Burglary,1.50E+21,Residence or House,6000-6099,WILLOWBEND,-,-,1
4/17/16,9,Burglary,1.50E+21,Miscellaneous Business (Non-Specific),12400-12499,HILLCROFT AVEN,-,-,1
4/12/16,15,Theft,1.50E+21,Commercial Parking Lot or Garage,11100-11199,CHIMNEY ROCK,RD,-,1
4/10/16,14,Theft,1.50E+21,Grocery Store or Supermarket,10300-10399,POST OAK,RD,S,1
4/10/16,22,Burglary,1.50E+21,Residence or House,5300-5399,BRIARBEND,DR,-,1
4/11/16,0,Theft,1.50E+21,Other Parking Lot,5200-5299,WILLOW,DR,S,1
4/11/16,0,Aggravated Assault,1.50E+21,Apartment,5000-5099,WILLOW,DR,S,1
4/8/16,12,Burglary,1.50E+21,Residence or House,5800-5899,ARBOLES,DR,-,1
4/9/16,19,Theft,1.50E+21,Restaurant or Cafeteria Parking Lot,4900-4999,BELLFORT,ST,W,1
4/10/16,9,Theft,1.50E+21,"Road, Street, or Sidewalk",5900-5999,ETTRICK,DR,-,1
4/3/16,13,Auto Theft,1.50E+21,Residence or House,5200-5299,HUMMINGBIRD,-,-,1
4/3/16,10,Aggravated Assault,1.50E+21,Commercial Parking Lot or Garage,11500-11599,CHIMNEY ROCK,RD,-,1
4/2/16,21,Robbery,1.50E+21,Service or Gas Station,12300-12399,HILLCROFT,-,-,1
4/2/16,13,Theft,1.50E+21,Restaurant or Cafeteria,10300-10399,POST OAK,RD,S,1
4/2/16,11,Theft,1.50E+21,Apartment,11800-11899,CHIMNEY ROCK,RD,-,1
4/2/16,17,Theft,1.50E+21,Vehicle/Auto Sales/Lease/Auto Parts Store,10700-10799,POST OAK,RD,S,1
4/1/16,23,Aggravated Assault,1.50E+21,Apartment,5000-5099,WILLOW,DR,S,1
4/4/16,5,Burglary,1.50E+21,Convenience Store,11500-11599,CHIMNEY ROCK,RD,-,1
4/4/16,7,Theft,1.50E+21,Driveway,5700-5799,GREENCRAIG,DR,-,1
4/4/16,18,Robbery,1.50E+21,"Parks and Recreation, Zoo, Swimming Pool",5800-5899,EFFINGHAM,DR,-,1
4/5/16,16,Aggravated Assault,1.50E+21,"Parks and Recreation, Zoo, Swimming Pool",11600-11699,HILLCROFT,-,-,2
4/7/16,11,Theft,1.50E+21,"Electronics Store, Electrical Supplies",11500-11599,CHIMNEY ROCK,RD,-,1
4/7/16,14,Robbery,1.50E+21,Apartment Parking Lot,11200-11299,POST OAK,RD,S,1
4/6/16,12,Aggravated Assault,1.50E+21,Apartment Parking Lot,11900-11999,CHIMNEY ROCK,RD,-,1
4/6/16,20,Theft,1.50E+21,Bar or Night Club Parking Lot,11100-11199,POST OAK,RD,S,1
4/6/16,15,Theft,1.50E+21,Car Wash,10900-10999,POST OAK,RD,S,1
4/30/16,13,Aggravated Assault,1.50E+21,Convenience Store,10300-10399,POST OAK,RD,S,1
4/29/16,15,Auto Theft,1.50E+21,Other Parking Lot,12500-12599,MAIN,ST,-,1
4/29/16,15,Burglary,1.50E+21,Residence or House,5900-5999,BANKSIDE,DR,-,1
4/29/16,11,Theft,1.50E+21,Service or Gas Station,10700-10799,POST OAK,RD,S,1
4/30/16,7,Theft,1.50E+21,Driveway,5200-5299,BELLFORT,ST,W,1
4/25/16,7,Theft,1.50E+21,Apartment Parking Lot,11200-11299,POST OAK,RD,S,1
4/22/16,16,Auto Theft,1.50E+21,"Other, Unknown, or Not Listed",5900-5999,VICKIJOHN,DR,-,1
4/21/16,13,Theft,1.50E+21,"Furniture, Appliances, Radios, TV Store",11500-11599,CHIMNEY ROCK,RD,-,1
4/26/16,16,Theft,1.50E+21,"Other, Unknown, or Not Listed",10800-10899,POST OAK,RD,S,1
4/26/16,14,Aggravated Assault,1.50E+21,Apartment,5200-5299,ARBOLES,DR,-,1
4/26/16,22,Theft,1.50E+21,Bus Stop,10800-10899,POST OAK,RD,S,1
4/28/16,9,Burglary,1.50E+21,Restaurant or Cafeteria,10600-10699,POST OAK,RD,S,1
4/29/16,3,Theft,1.50E+21,"Road, Street, or Sidewalk",5700-5799,ETTRICK,DR,-,1
4/27/16,20,Aggravated Assault,1.50E+21,"Road, Street, or Sidewalk",10300-10399,POST OAK,RD,S,1
4/28/16,2,Auto Theft,1.50E+21,Residence or House,12300-12399,MULLINS,DR,-,1
4/11/16,6,Theft,1.50E+31,Miscellaneous Business (Non-Specific),4800-4899,BELLFORT,ST,W,1
4/11/16,18,Theft,1.50E+31,Grocery Store or Supermarket Parking Lot,4800-4899,BELLFORT,ST,W,1
4/11/16,21,Theft,1.50E+31,Grocery Store or Supermarket Parking Lot,4800-4899,BELLFORT,ST,W,1
4/12/16,8,Theft,1.50E+31,Apartment Parking Lot,7400-7499,BROMPTON,ST,-,1
4/12/16,19,Burglary,1.50E+31,Residence or House,3600-3699,GRENNOCH,LN,-,1
4/12/16,18,Theft,1.50E+31,Department or Discount Store,8700-8799,LOOP,-,W,1
4/13/16,11,Aggravated Assault,1.50E+31,Apartment,7100-7199,BUFFALO SPEEDWAY,-,-,1
4/14/16,6,Theft,1.50E+31,Apartment Parking Lot,4600-4699,BRAESWOOD,BLVD,N,1
4/17/16,10,Rape,1.50E+31,"Hotel, Motel, Inn, Etc.",10000-10099,MAIN,ST,-,1
4/17/16,11,Theft,1.50E+31,Driveway,4000-4099,DUMBARTON,ST,-,1
4/17/16,17,Theft,1.50E+31,Commercial Building,4600-4699,BEECHNUT,ST,-,1
4/18/16,6,Theft,1.50E+31,Miscellaneous Business (Non-Specific),9500-9599,MEYER FOREST,DR,-,1
4/16/16,12,Theft,1.50E+31,Driveway,4000-4099,DUMBARTON,ST,-,1
4/16/16,11,Theft,1.50E+31,Apartment,UNK,CHARLESTON PARK,DR,-,1
4/16/16,5,Aggravated Assault,1.50E+31,"Hotel, Motel, Inn, Etc.",3600-3699,LOOP,-,S,1
4/16/16,23,Theft,1.50E+31,Grocery Store or Supermarket Parking Lot,4800-4899,BELLFORT,ST,W,1
4/16/16,15,Theft,1.50E+31,Hospital,2700-2799,W. HOLCOMBE,BLVD,-,1
4/16/16,15,Theft,1.50E+31,Rental Storage Facility,3500-3599,LOOP,-,S,1
4/15/16,10,Theft,1.50E+31,Other Parking Lot,4600-4699,BEECHNUT,ST,-,1
4/15/16,5,Theft,1.50E+31,Apartment Parking Lot,4500-4599,BRAESWOOD,BLVD,N,1
4/14/16,21,Theft,1.50E+31,Restaurant or Cafeteria Parking Lot,8700-8799,LOOP,-,W,1
4/14/16,11,Theft,1.50E+31,"Pawn, Resale Shop, or Flea Market",3200-3299,LOOP,-,S,1
4/14/16,12,Theft,1.50E+31,"Other, Unknown, or Not Listed",9500-9599,STELLA LINK,-,-,1
4/14/16,12,Theft,1.50E+31,Restaurant or Cafeteria,9600-9699,MAIN,ST,-,1
4/14/16,17,Theft,1.50E+31,Restaurant or Cafeteria Parking Lot,9700-9799,POST OAK,RD,S,1
4/20/16,15,Theft,1.50E+31,Department or Discount Store,9500-9599,POST OAK,RD,S,1
4/20/16,14,Theft,1.50E+31,Other Parking Lot,9500-9599,POST OAK,RD,S,1
4/20/16,16,Burglary,1.50E+31,Residence or House,4100-4199,GRAMERCY,-,-,1
4/20/16,20,Theft,1.50E+31,Apartment,4600-4699,BRAESWOOD,BLVD,N,1
4/20/16,9,Theft,1.50E+31,Residence or House,3600-3699,DURNESS,WAY,-,1
4/18/16,11,Burglary,1.50E+31,Apartment,4600-4699,BRAESWOOD,BLVD,N,1
4/18/16,16,Theft,1.50E+31,Apartment Parking Lot,2800-2899,BELLEFONTAINE,ST,-,1
4/19/16,13,Burglary,1.50E+31,Apartment,3800-3899,BRAESWOOD,BLVD,N,1
4/19/16,11,Theft,1.50E+31,Construction Site,3300-3399,GRENNOCH,LN,-,1
4/6/16,15,Theft,1.50E+31,Other Parking Lot,9900-9999,POST OAK,RD,S,1
4/6/16,21,Theft,1.50E+31,Residence or House,3700-3799,GRAMERCY,-,-,1
4/6/16,22,Theft,1.50E+31,Restaurant or Cafeteria Parking Lot,8700-8799,LOOP,-,W,1
4/6/16,9,Theft,1.50E+31,"Hotel, Motel, Inn, Etc.",3600-3699,LOOP,-,S,1
4/6/16,5,Auto Theft,1.50E+31,"Road, Street, or Sidewalk",3600-3699,GRAMERCY,-,-,1
4/7/16,16,Theft,1.50E+31,Other Parking Lot,3900-3999,BRAESWOOD,BLVD,N,1
4/7/16,17,Theft,1.50E+31,Apartment Parking Lot,7500-7599,KIRBY,DR,-,1
4/7/16,15,Burglary,1.50E+31,Residence or House,3500-3599,GRENNOCH,LN,-,1
4/7/16,21,Theft,1.50E+31,Commercial Parking Lot or Garage,4600-4699,JACKWOOD,-,-,1
4/7/16,12,Burglary,1.50E+31,Residence or House,3300-3399,UNDERWOOD,-,-,1
4/7/16,8,Theft,1.50E+31,"Road, Street, or Sidewalk",3600-3699,GRENNOCH,LN,-,1
4/5/16,13,Burglary,1.50E+31,Residence or House,10200-10299,WILLOWGROVE,DR,-,1
4/5/16,10,Burglary,1.50E+31,Residence or House,4500-4599,SILVERWOOD,DR,-,1
4/5/16,11,Theft,1.50E+31,Convenience Store Parking Lot,8500-8599,STELLA LINK,-,-,1
4/4/16,19,Theft,1.50E+31,Miscellaneous Business (Non-Specific),8400-8499,STELLA LINK,-,-,1
4/4/16,21,Theft,1.50E+31,Specialty Store (Non-Specific),4600-4699,BEECHNUT,ST,-,1
4/5/16,8,Theft,1.50E+31,Apartment Parking Lot,4600-4699,BRAESWOOD,BLVD,N,1
4/4/16,7,Burglary,1.50E+31,"Laundry, Dry Cleaners, Washaterias",4100-4199,BELLFORT,ST,W,1
4/4/16,18,Auto Theft,1.50E+31,"Road, Street, or Sidewalk",4000-4099,BRAESWOOD,BLVD,-,1
4/4/16,17,Burglary,1.50E+31,Apartment,4500-4599,BEECHNUT,ST,-,1
4/1/16,15,Theft,1.50E+31,Residence or House,4500-4599,BEECHNUT,ST,-,1
4/1/16,14,Theft,1.50E+31,"Road, Street, or Sidewalk",4100-4199,ABERDEEN,WAY,-,1
4/1/16,22,Auto Theft,1.50E+31,Garage or Carport,7500-7599,BROMPTON,ST,-,2
4/2/16,9,Auto Theft,1.50E+31,Apartment Parking Lot,7500-7599,KIRBY,DR,-,1
4/2/16,13,Theft,1.50E+31,Grocery Store or Supermarket,3100-3199,HOLCOMBE,BLVD,-,1
4/2/16,12,Theft,1.50E+31,Restaurant or Cafeteria Parking Lot,10200-10299,POST OAK,RD,S,1
4/2/16,21,Theft,1.50E+31,Apartment Parking Lot,7100-7199,BUFFALO SPEEDWAY,-,-,1
4/3/16,9,Theft,1.50E+31,"Road, Street, or Sidewalk",9700-9799,MEYER FOREST,DR,-,1
4/3/16,7,Theft,1.50E+31,Apartment Parking Lot,4600-4699,BRAESWOOD,BLVD,N,1
4/3/16,15,Theft,1.50E+31,Apartment,7100-7199,BUFFALO SPEEDWAY,-,-,1
4/3/16,14,Theft,1.50E+31,Restaurant or Cafeteria,3100-3199,HOLCOMBE,BLVD,W,1
4/3/16,12,Theft,1.50E+31,Apartment,7100-7199,BUFFALO SPEEDWAY,-,-,1
4/3/16,11,Auto Theft,1.50E+31,Apartment Parking Lot,7300-7399,BROMPTON,ST,-,1
4/3/16,17,Theft,1.50E+31,"Church, Synagogue, or Temple",6800-6899,BUFFALO SPEEDWAY,-,-,1
4/10/16,8,Theft,1.50E+31,Apartment Parking Lot,4600-4699,BRAESWOOD,BLVD,N,1
4/9/16,19,Theft,1.50E+31,Specialty Store (Non-Specific),4600-4699,BEECHNUT,ST,-,1
4/9/16,18,Theft,1.50E+31,Other Parking Lot,2900-2999,BRAESWOOD,BLVD,N,1
4/10/16,8,Aggravated Assault,1.50E+31,"Road, Street, or Sidewalk",3200-3299,LOOP,-,S,1
4/8/16,17,Auto Theft,1.50E+31,"Road, Street, or Sidewalk",4000-4099,LOOP,-,S,1
4/9/16,3,Burglary,1.50E+31,"Hotel, Motel, Inn, Etc.",3600-3699,LOOP,-,S,1
4/9/16,13,Burglary,1.50E+31,Apartment,4000-4099,LINKWOOD,DR,-,1
4/27/16,18,Burglary,1.50E+31,Apartment,7100-7199,BUFFALO SPEEDWAY,-,-,1
4/27/16,18,Theft,1.50E+31,Apartment Parking Lot,2600-2699,GRAMERCY,-,-,1
4/27/16,11,Burglary,1.50E+31,Residence or House,3100-3199,BROADMEAD,DR,-,1
4/28/16,20,Burglary,1.50E+31,Apartment,4000-4099,LINKWOOD,DR,-,1
4/28/16,22,Theft,1.50E+31,Restaurant or Cafeteria Parking Lot,8700-8799,LOOP,-,W,1
4/29/16,0,Rape,1.50E+31,Apartment Parking Lot,10000-10099,MAIN,ST,-,1
4/28/16,9,Burglary,1.50E+31,Restaurant or Cafeteria Parking Lot,6800-6899,KIRBY,DR,-,1
4/28/16,12,Theft,1.50E+31,Residence or House,9700-9799,RIDDLEWOOD,LN,-,1
4/27/16,9,Theft,1.50E+31,Driveway,4300-4399,SANFORD,RD,-,1
4/27/16,7,Theft,1.50E+31,Driveway,11300-11399,CLIFFWOOD,DR,-,2
4/27/16,7,Theft,1.50E+31,Grocery Store or Supermarket Parking Lot,4800-4899,BELLFORT,AVE,-,1
4/26/16,16,Theft,1.50E+31,Apartment Parking Lot,7300-7399,BROMPTON,ST,-,1
4/26/16,14,Theft,1.50E+31,Department or Discount Store,9500-9599,POST OAK,RD,S,1
4/25/16,11,Theft,1.50E+31,Apartment Parking Lot,7300-7399,BROMPTON,ST,-,1
4/25/16,18,Theft,1.50E+31,"Road, Street, or Sidewalk",3500-3599,DURHILL,-,-,1
4/25/16,17,Theft,1.50E+31,Residence or House,10700-10799,WILLOWGROVE,DR,-,1
4/25/16,19,Theft,1.50E+31,,3900-3999,OMEARA,DR,-,1
4/22/16,7,Burglary,1.50E+31,Grocery Store or Supermarket,3100-3199,HOLCOMBE,BLVD,W,1
4/22/16,7,Robbery,1.50E+31,"Road, Street, or Sidewalk",12300-12399,MAIN,ST,-,1
4/21/16,19,Theft,1.50E+31,Service or Gas Station,3200-3299,LOOP,-,S,1
4/21/16,22,Theft,1.50E+31,Restaurant or Cafeteria,3800-3899,WOODVALLEY,DR,-,1
4/22/16,9,Burglary,1.50E+31,Residence or House,3100-3199,GANNETT,-,-,1
4/22/16,23,Rape,1.50E+31,Apartment,9500-9599,MEYER FOREST,DR,-,1
4/23/16,4,Aggravated Assault,1.50E+31,"Road, Street, or Sidewalk",3200-3299,LOOP,-,S,2
4/23/16,1,Theft,1.50E+31,Restaurant or Cafeteria Parking Lot,8700-8799,LOOP,-,W,2
4/25/16,8,Burglary,1.50E+31,"Vacant Single Occ Resd(House,Townhs,Dplex)",9000-9099,CLIFFWOOD,DR,-,1
4/25/16,8,Auto Theft,1.50E+31,Driveway,4800-4899,TONAWANDA,DR,-,1
4/24/16,21,Theft,1.50E+31,Warehouse,4600-4699,BEECHNUT,ST,-,1
4/24/16,15,Theft,1.50E+31,Service or Gas Station,8400-8499,STELLA LINK,-,-,1
4/24/16,13,Theft,1.50E+31,Apartment Parking Lot,7300-7399,BROMPTON,ST,-,1
4/24/16,12,Aggravated Assault,1.50E+31,"Road, Street, or Sidewalk",3500-3599,LOOP,-,S,1
4/24/16,8,Theft,1.50E+31,Apartment Parking Lot,7300-7399,BROMPTON,ST,-,1
4/24/16,9,Theft,1.50E+31,Residence or House,4000-4099,WOODSHIRE VILLAGE ESTATES,-,-,1
4/24/16,9,Theft,1.50E+31,Apartment Parking Lot,7300-7399,BROMPTON,ST,-,2
4/23/16,20,Robbery,1.50E+31,"Parks and Recreation, Zoo, Swimming Pool",9800-9899,STELLA LINK,-,-,1
4/23/16,21,Robbery,1.50E+31,"Road, Street, or Sidewalk",4000-4099,BELLFORT,ST,W,1
4/24/16,7,Theft,1.50E+31,Apartment Parking Lot,7300-7399,BROMPTON,ST,-,1
4/24/16,6,Theft,1.50E+31,Apartment Parking Lot,2800-2899,BELLEFONTAINE,ST,-,1
4/23/16,15,Burglary,1.50E+31,Residence or House,3800-3899,BRAESWOOD,BLVD,S,1
4/23/16,16,Theft,1.50E+31,Apartment Parking Lot,2600-2699,GRAMERCY,-,-,1
4/29/16,19,Theft,1.50E+31,Driveway,4300-4399,FIRESTONE,DR,-,1
4/19/16,12,Auto Theft,1.50E+41,Service or Gas Station,2600-2699,REED,RD,-,1
4/19/16,10,Theft,1.50E+41,Convenience Store,7900-7999,KIRBY,DR,-,1
4/18/16,16,Auto Theft,1.50E+41,Apartment Parking Lot,2600-2699,HOLLY HALL,-,-,1
4/18/16,17,Theft,1.50E+41,Apartment,2100-2199,HOLLY HALL,-,-,1
4/18/16,21,Burglary,1.50E+41,Apartment,8400-8499,HEARTH,DR,-,1
4/18/16,11,Theft,1.50E+41,Apartment Parking Lot,8400-8499,CAMBRIDGE,ST,-,1
4/18/16,13,Theft,1.50E+41,Apartment Parking Lot,2100-2199,HOLLY HALL,-,-,1
4/20/16,8,Theft,1.50E+41,Apartment Parking Lot,8300-8399,CAMBRIDGE,ST,-,1
4/19/16,16,Theft,1.50E+41,Department or Discount Store,8500-8599,MAIN,ST,-,1
4/19/16,20,Theft,1.50E+41,Department or Discount Store,9400-9499,MAIN,ST,-,1
4/20/16,20,Auto Theft,1.50E+41,Commercial Parking Lot or Garage,2600-2699,LOOP,-,S,1
4/14/16,11,Theft,1.50E+41,Apartment Parking Lot,7600-7699,PHOENIX,DR,-,1
4/14/16,21,Theft,1.50E+41,Other Parking Lot,9800-9899,BUFFALO SPEEDWAY,-,-,1
4/14/16,23,Theft,1.50E+41,Restaurant or Cafeteria Parking Lot,2600-2699,LOOP,-,S,1
4/14/16,19,Theft,1.50E+41,"Hotel, Motel, Inn, Etc.",1500-1599,BRAESWOOD,BLVD,S,1
4/15/16,5,Theft,1.50E+41,"Road, Street, or Sidewalk",11300-11399,MAIN,ST,-,1
4/15/16,1,Aggravated Assault,1.50E+41,Bar or Night Club Parking Lot,9500-9599,MAIN,ST,-,1
4/15/16,7,Theft,1.50E+41,"Hotel, Motel, Inn, Etc.",8100-8199,KIRBY,DR,-,1
4/15/16,8,Theft,1.50E+41,Convenience Store,9800-9899,MAIN,ST,-,1
4/15/16,10,Theft,1.50E+41,"Road, Street, or Sidewalk",2200-2299,ENGELMOHR,ST,-,1
4/15/16,10,Theft,1.50E+41,Apartment Parking Lot,3600-3699,MAIN PLAZA,DR,-,1
4/15/16,10,Auto Theft,1.50E+41,Apartment Parking Lot,8100-8199,FANNIN,ST,-,1
